perp,time,close
INJ,2025-10-06 18:00:00,13.257
INJ,2025-10-07 18:00:00,12.413
INJ,2025-10-08 18:00:00,12.773
INJ,2025-10-09 18:00:00,12.046
INJ,2025-10-10 18:00:00,11.38
INJ,2025-10-11 18:00:00,8.8178
INJ,2025-10-12 18:00:00,9.5688
INJ,2025-10-13 18:00:00,9.8705
INJ,2025-10-14 18:00:00,9.584
INJ,2025-10-15 18:00:00,9.1549
INJ,2025-10-16 18:00:00,8.7621
INJ,2025-10-17 18:00:00,8.3326
INJ,2025-10-18 18:00:00,8.4317
INJ,2025-10-19 18:00:00,8.6552
INJ,2025-10-20 18:00:00,8.7904
INJ,2025-10-21 18:00:00,8.9529
INJ,2025-10-22 18:00:00,8.2998
INJ,2025-10-23 18:00:00,8.4795
INJ,2025-10-24 18:00:00,8.3691
INJ,2025-10-25 18:00:00,8.4633
INJ,2025-10-26 18:00:00,8.8926
INJ,2025-10-27 18:00:00,8.8056
INJ,2025-10-28 18:00:00,8.6045
INJ,2025-10-29 18:00:00,8.5653
INJ,2025-10-30 18:00:00,7.5097
INJ,2025-10-31 18:00:00,7.57
INJ,2025-11-01 18:00:00,7.8286
INJ,2025-11-02 18:00:00,7.5734
INJ,2025-11-03 18:00:00,6.9201
INJ,2025-11-04 18:00:00,6.4859
INJ,2025-11-05 18:00:00,6.7015
INJ,2025-11-06 18:00:00,6.3151
INJ,2025-11-07 18:00:00,7.6657
INJ,2025-11-08 18:00:00,7.4843
INJ,2025-11-09 18:00:00,7.4622
INJ,2025-11-10 18:00:00,8.0835
INJ,2025-11-11 18:00:00,7.8096
INJ,2025-11-12 18:00:00,7.2356
INJ,2025-11-13 18:00:00,6.9388
IOTA,2025-06-05 18:00:00,0.17791
IOTA,2025-06-06 18:00:00,0.17465
IOTA,2025-06-07 18:00:00,0.17909
IOTA,2025-06-08 18:00:00,0.18225
IOTA,2025-06-09 18:00:00,0.18632
IOTA,2025-06-10 18:00:00,0.1948
IOTA,2025-06-11 18:00:00,0.19205
IOTA,2025-06-12 18:00:00,0.18204
IOTA,2025-06-13 18:00:00,0.16892
IOTA,2025-06-14 18:00:00,0.16664
IOTA,2025-06-15 18:00:00,0.16945
IOTA,2025-06-16 18:00:00,0.17495
IOTA,2025-06-17 18:00:00,0.16304
IOTA,2025-06-18 18:00:00,0.15981
IOTA,2025-06-19 18:00:00,0.16301
IOTA,2025-06-20 18:00:00,0.15965
IOTA,2025-06-21 18:00:00,0.15379
IOTA,2025-06-22 18:00:00,0.14278
IOTA,2025-06-23 18:00:00,0.15309
IOTA,2025-06-24 18:00:00,0.16192
IOTA,2025-06-25 18:00:00,0.15724
IOTA,2025-06-26 18:00:00,0.15107
IOTA,2025-06-27 18:00:00,0.15071
IOTA,2025-06-28 18:00:00,0.15829
IOTA,2025-06-29 18:00:00,0.15665
IOTA,2025-06-30 18:00:00,0.15901
IOTA,2025-07-01 18:00:00,0.1506
IOTA,2025-07-02 18:00:00,0.16468
IOTA,2025-07-03 18:00:00,0.16269
IOTA,2025-07-04 18:00:00,0.15321
IOTA,2025-07-05 18:00:00,0.15315
IOTA,2025-07-06 18:00:00,0.15797
IOTA,2025-07-07 18:00:00,0.15783
IOTA,2025-07-08 18:00:00,0.16106
IOTA,2025-07-09 18:00:00,0.16768
IOTA,2025-07-10 18:00:00,0.17491
IOTA,2025-07-11 18:00:00,0.19447
IOTA,2025-07-12 18:00:00,0.1878
IOTA,2025-07-13 18:00:00,0.21731
IOTA,2025-07-14 18:00:00,0.22109
IOTA,2025-07-15 18:00:00,0.22269
IOTA,2025-07-16 18:00:00,0.22538
IOTA,2025-07-17 18:00:00,0.23347
IOTA,2025-07-18 18:00:00,0.2331
IOTA,2025-07-19 18:00:00,0.22873
IOTA,2025-07-20 18:00:00,0.24503
IOTA,2025-07-21 18:00:00,0.23848
IOTA,2025-07-22 18:00:00,0.22942
IOTA,2025-07-23 18:00:00,0.21005
IOTA,2025-07-24 18:00:00,0.20474
IOTA,2025-07-25 18:00:00,0.20136
IOTA,2025-07-26 18:00:00,0.21377
IOTA,2025-07-27 18:00:00,0.22011
IOTA,2025-07-28 18:00:00,0.20614
IOTA,2025-07-29 18:00:00,0.20143
IOTA,2025-07-30 18:00:00,0.19679
IOTA,2025-07-31 18:00:00,0.19555
IOTA,2025-08-01 18:00:00,0.18259
IOTA,2025-08-02 18:00:00,0.17308
IOTA,2025-08-03 18:00:00,0.1833
IOTA,2025-08-04 18:00:00,0.18897
IOTA,2025-08-05 18:00:00,0.18191
IOTA,2025-08-06 18:00:00,0.18804
IOTA,2025-08-07 18:00:00,0.19215
IOTA,2025-08-08 18:00:00,0.20247
IOTA,2025-08-09 18:00:00,0.2102
IOTA,2025-08-10 18:00:00,0.20925
IOTA,2025-08-11 18:00:00,0.20454
IOTA,2025-08-12 18:00:00,0.21037
IOTA,2025-08-13 18:00:00,0.21355
IOTA,2025-08-14 18:00:00,0.19969
IOTA,2025-08-15 18:00:00,0.19505
IOTA,2025-08-16 18:00:00,0.20794
IOTA,2025-08-17 18:00:00,0.2097
IOTA,2025-08-18 18:00:00,0.20253
IOTA,2025-08-19 18:00:00,0.19434
IOTA,2025-08-20 18:00:00,0.19694
IOTA,2025-08-21 18:00:00,0.19573
IOTA,2025-08-22 18:00:00,0.21163
IOTA,2025-08-23 18:00:00,0.20715
IOTA,2025-08-24 18:00:00,0.21162
IOTA,2025-08-25 18:00:00,0.19485
IOTA,2025-08-26 18:00:00,0.19486
IOTA,2025-08-27 18:00:00,0.19689
IOTA,2025-08-28 18:00:00,0.1997
IOTA,2025-08-29 18:00:00,0.18889
IOTA,2025-08-30 18:00:00,0.19092
IOTA,2025-08-31 18:00:00,0.19362
IOTA,2025-09-01 18:00:00,0.1853
IOTA,2025-09-02 18:00:00,0.1846
IOTA,2025-09-03 18:00:00,0.19048
IOTA,2025-09-04 18:00:00,0.18189
IOTA,2025-09-05 18:00:00,0.18463
IOTA,2025-09-06 18:00:00,0.18118
IOTA,2025-09-07 18:00:00,0.18384
IOTA,2025-09-08 18:00:00,0.19121
IOTA,2025-09-09 18:00:00,0.18828
IOTA,2025-09-10 18:00:00,0.1945
IOTA,2025-09-11 18:00:00,0.19308
IOTA,2025-09-12 18:00:00,0.1988
IOTA,2025-09-13 18:00:00,0.19994
IOTA,2025-09-14 18:00:00,0.19422
IOTA,2025-09-15 18:00:00,0.18632
IOTA,2025-09-16 18:00:00,0.18897
IOTA,2025-09-17 18:00:00,0.18626
IOTA,2025-09-18 18:00:00,0.1979
IOTA,2025-09-19 18:00:00,0.18683
IOTA,2025-09-20 18:00:00,0.18744
IOTA,2025-09-21 18:00:00,0.18563
IOTA,2025-09-22 18:00:00,0.1683
IOTA,2025-09-23 18:00:00,0.16983
IOTA,2025-09-24 18:00:00,0.1711
IOTA,2025-09-25 18:00:00,0.16336
IOTA,2025-09-26 18:00:00,0.16781
IOTA,2025-09-27 18:00:00,0.16383
IOTA,2025-09-28 18:00:00,0.16484
IOTA,2025-09-29 18:00:00,0.16506
IOTA,2025-09-30 18:00:00,0.16271
IOTA,2025-10-01 18:00:00,0.17686
IOTA,2025-10-02 18:00:00,0.18295
IOTA,2025-10-03 18:00:00,0.19044
IOTA,2025-10-04 18:00:00,0.18391
IOTA,2025-10-05 18:00:00,0.18926
IOTA,2025-10-06 18:00:00,0.19519
IOTA,2025-10-07 18:00:00,0.18237
IOTA,2025-10-08 18:00:00,0.1888
IOTA,2025-10-09 18:00:00,0.17805
IOTA,2025-10-10 18:00:00,0.17207
IOTA,2025-10-11 18:00:00,0.1431
IOTA,2025-10-12 18:00:00,0.15413
IOTA,2025-10-13 18:00:00,0.15975
IOTA,2025-10-14 18:00:00,0.15091
IOTA,2025-10-15 18:00:00,0.14647
IOTA,2025-10-16 18:00:00,0.14019
IOTA,2025-10-17 18:00:00,0.13641
IOTA,2025-10-18 18:00:00,0.13944
IOTA,2025-10-19 18:00:00,0.14536
IOTA,2025-10-20 18:00:00,0.14648
IOTA,2025-10-21 18:00:00,0.15004
IOTA,2025-10-22 18:00:00,0.13933
IOTA,2025-10-23 18:00:00,0.14287
IOTA,2025-10-24 18:00:00,0.14504
IOTA,2025-10-25 18:00:00,0.14851
IOTA,2025-10-26 18:00:00,0.14859
IOTA,2025-10-27 18:00:00,0.15017
IOTA,2025-10-28 18:00:00,0.14789
IOTA,2025-10-29 18:00:00,0.14413
IOTA,2025-10-30 18:00:00,0.13185
IOTA,2025-10-31 18:00:00,0.13611
IOTA,2025-11-01 18:00:00,0.14086
IOTA,2025-11-02 18:00:00,0.1391
IOTA,2025-11-03 18:00:00,0.12765
IOTA,2025-11-04 18:00:00,0.12434
IOTA,2025-11-05 18:00:00,0.13099
IOTA,2025-11-06 18:00:00,0.12755
IOTA,2025-11-07 18:00:00,0.14575
IOTA,2025-11-08 18:00:00,0.14178
IOTA,2025-11-09 18:00:00,0.14126
IOTA,2025-11-10 18:00:00,0.14609
IOTA,2025-11-11 18:00:00,0.14774
IOTA,2025-11-12 18:00:00,0.13782
IOTA,2025-11-13 18:00:00,0.13386
IP,2025-06-05 18:00:00,3.9935
IP,2025-06-06 18:00:00,3.9835
IP,2025-06-07 18:00:00,4.0204
IP,2025-06-08 18:00:00,4.0422
IP,2025-06-09 18:00:00,4.033
IP,2025-06-10 18:00:00,4.1159
IP,2025-06-11 18:00:00,4.0156
IP,2025-06-12 18:00:00,3.897
IP,2025-06-13 18:00:00,3.5255
IP,2025-06-14 18:00:00,3.5812
IP,2025-06-15 18:00:00,3.5017
IP,2025-06-16 18:00:00,3.6038
IP,2025-06-17 18:00:00,3.3218
IP,2025-06-18 18:00:00,2.6647
IP,2025-06-19 18:00:00,2.4863
IP,2025-06-20 18:00:00,2.6004
IP,2025-06-21 18:00:00,2.6374
IP,2025-06-22 18:00:00,2.7415
IP,2025-06-23 18:00:00,3.1687
IP,2025-06-24 18:00:00,2.9766
IP,2025-06-25 18:00:00,2.9674
IP,2025-06-26 18:00:00,2.9579
IP,2025-06-27 18:00:00,2.8719
IP,2025-06-28 18:00:00,2.9648
IP,2025-06-29 18:00:00,3.0829
IP,2025-06-30 18:00:00,2.9104
IP,2025-07-01 18:00:00,2.8624
IP,2025-07-02 18:00:00,2.971
IP,2025-07-03 18:00:00,2.9118
IP,2025-07-04 18:00:00,2.8988
IP,2025-07-05 18:00:00,2.8339
IP,2025-07-06 18:00:00,3.0271
IP,2025-07-07 18:00:00,3.1067
IP,2025-07-08 18:00:00,3.1055
IP,2025-07-09 18:00:00,3.0369
IP,2025-07-10 18:00:00,3.4749
IP,2025-07-11 18:00:00,4.5378
IP,2025-07-12 18:00:00,4.4013
IP,2025-07-13 18:00:00,4.2829
IP,2025-07-14 18:00:00,4.3463
IP,2025-07-15 18:00:00,4.3505
IP,2025-07-16 18:00:00,4.4554
IP,2025-07-17 18:00:00,4.6498
IP,2025-07-18 18:00:00,4.648
IP,2025-07-19 18:00:00,4.588
IP,2025-07-20 18:00:00,4.8702
IP,2025-07-21 18:00:00,4.9289
IP,2025-07-22 18:00:00,5.1374
IP,2025-07-23 18:00:00,4.9033
IP,2025-07-24 18:00:00,5.2905
IP,2025-07-25 18:00:00,5.2693
IP,2025-07-26 18:00:00,5.507
IP,2025-07-27 18:00:00,5.475
IP,2025-07-28 18:00:00,5.682
IP,2025-07-29 18:00:00,5.9337
IP,2025-07-30 18:00:00,5.8746
IP,2025-07-31 18:00:00,6.3624
IP,2025-08-01 18:00:00,6.0456
IP,2025-08-02 18:00:00,5.768
IP,2025-08-03 18:00:00,6.1885
IP,2025-08-04 18:00:00,5.8793
IP,2025-08-05 18:00:00,6.023
IP,2025-08-06 18:00:00,5.9144
IP,2025-08-07 18:00:00,6.1455
IP,2025-08-08 18:00:00,6.5781
IP,2025-08-09 18:00:00,6.5359
IP,2025-08-10 18:00:00,6.8406
IP,2025-08-11 18:00:00,6.3678
IP,2025-08-12 18:00:00,5.7986
IP,2025-08-13 18:00:00,5.9008
IP,2025-08-14 18:00:00,5.6051
IP,2025-08-15 18:00:00,5.4536
IP,2025-08-16 18:00:00,5.8235
IP,2025-08-17 18:00:00,5.7979
IP,2025-08-18 18:00:00,5.7556
IP,2025-08-19 18:00:00,5.5231
IP,2025-08-20 18:00:00,5.8278
IP,2025-08-21 18:00:00,5.77
IP,2025-08-22 18:00:00,6.0535
IP,2025-08-23 18:00:00,6.0125
IP,2025-08-24 18:00:00,6.0005
IP,2025-08-25 18:00:00,5.7435
IP,2025-08-26 18:00:00,5.6957
IP,2025-08-27 18:00:00,6.0564
IP,2025-08-28 18:00:00,6.0887
IP,2025-08-29 18:00:00,5.9638
IP,2025-08-30 18:00:00,7.8367
IP,2025-08-31 18:00:00,7.7277
IP,2025-09-01 18:00:00,7.5627
IP,2025-09-02 18:00:00,7.7442
IP,2025-09-03 18:00:00,8.2018
IP,2025-09-04 18:00:00,7.9178
IP,2025-09-05 18:00:00,7.9975
IP,2025-09-06 18:00:00,7.9909
IP,2025-09-07 18:00:00,8.4672
IP,2025-09-08 18:00:00,8.4848
IP,2025-09-09 18:00:00,11.087
IP,2025-09-10 18:00:00,10.284
IP,2025-09-11 18:00:00,9.6559
IP,2025-09-12 18:00:00,9.7905
IP,2025-09-13 18:00:00,9.5931
IP,2025-09-14 18:00:00,9.7417
IP,2025-09-15 18:00:00,9.6686
IP,2025-09-16 18:00:00,9.9011
IP,2025-09-17 18:00:00,10.18
IP,2025-09-18 18:00:00,10.331
IP,2025-09-19 18:00:00,10.52
IP,2025-09-20 18:00:00,10.998
IP,2025-09-21 18:00:00,14.301
IP,2025-09-22 18:00:00,13.864
IP,2025-09-23 18:00:00,11.533
IP,2025-09-24 18:00:00,11.951
IP,2025-09-25 18:00:00,8.5841
IP,2025-09-26 18:00:00,9.326
IP,2025-09-27 18:00:00,8.2223
IP,2025-09-28 18:00:00,8.9304
IP,2025-09-29 18:00:00,8.8418
IP,2025-09-30 18:00:00,8.5622
IP,2025-10-01 18:00:00,8.9727
IP,2025-10-02 18:00:00,9.1462
IP,2025-10-03 18:00:00,10.14
IP,2025-10-04 18:00:00,9.498
IP,2025-10-05 18:00:00,9.5093
IP,2025-10-06 18:00:00,10.102
IP,2025-10-07 18:00:00,9.4669
IP,2025-10-08 18:00:00,9.3021
IP,2025-10-09 18:00:00,8.902
IP,2025-10-10 18:00:00,8.1741
IP,2025-10-11 18:00:00,5.887
IP,2025-10-12 18:00:00,5.6821
IP,2025-10-13 18:00:00,6.8111
IP,2025-10-14 18:00:00,6.5871
IP,2025-10-15 18:00:00,6.264
IP,2025-10-16 18:00:00,5.6011
IP,2025-10-17 18:00:00,5.3716
IP,2025-10-18 18:00:00,5.4949
IP,2025-10-19 18:00:00,5.5042
IP,2025-10-20 18:00:00,5.4994
IP,2025-10-21 18:00:00,5.6341
IP,2025-10-22 18:00:00,5.239
IP,2025-10-23 18:00:00,5.1529
IP,2025-10-24 18:00:00,5.3349
IP,2025-10-25 18:00:00,5.2504
IP,2025-10-26 18:00:00,5.3871
IP,2025-10-27 18:00:00,5.2812
IP,2025-10-28 18:00:00,5.1652
IP,2025-10-29 18:00:00,4.8722
IP,2025-10-30 18:00:00,4.298
IP,2025-10-31 18:00:00,4.3343
IP,2025-11-01 18:00:00,4.4905
IP,2025-11-02 18:00:00,4.2446
IP,2025-11-03 18:00:00,4.0882
IP,2025-11-04 18:00:00,3.6388
IP,2025-11-05 18:00:00,3.623
IP,2025-11-06 18:00:00,3.415
IP,2025-11-07 18:00:00,3.9059
IP,2025-11-08 18:00:00,3.8297
IP,2025-11-09 18:00:00,3.8139
IP,2025-11-10 18:00:00,3.6474
IP,2025-11-11 18:00:00,3.6623
IP,2025-11-12 18:00:00,3.8275
IP,2025-11-13 18:00:00,3.577
JTO,2025-06-05 18:00:00,1.7296
JTO,2025-06-06 18:00:00,1.7904
JTO,2025-06-07 18:00:00,1.8349
JTO,2025-06-08 18:00:00,1.8726
JTO,2025-06-09 18:00:00,1.8864
JTO,2025-06-10 18:00:00,2.0875
JTO,2025-06-11 18:00:00,2.1516
JTO,2025-06-12 18:00:00,1.9972
JTO,2025-06-13 18:00:00,1.9216
JTO,2025-06-14 18:00:00,1.9348
JTO,2025-06-15 18:00:00,2.2079
JTO,2025-06-16 18:00:00,2.2636
JTO,2025-06-17 18:00:00,2.1692
JTO,2025-06-18 18:00:00,2.1187
JTO,2025-06-19 18:00:00,2.3107
JTO,2025-06-20 18:00:00,2.1235
JTO,2025-06-21 18:00:00,2.0361
JTO,2025-06-22 18:00:00,1.9511
JTO,2025-06-23 18:00:00,2.0682
JTO,2025-06-24 18:00:00,2.0976
JTO,2025-06-25 18:00:00,2.0154
JTO,2025-06-26 18:00:00,1.9458
JTO,2025-06-27 18:00:00,1.8973
JTO,2025-06-28 18:00:00,2.2566
JTO,2025-06-29 18:00:00,2.2323
JTO,2025-06-30 18:00:00,2.3285
JTO,2025-07-01 18:00:00,2.0896
JTO,2025-07-02 18:00:00,2.1454
JTO,2025-07-03 18:00:00,2.1418
JTO,2025-07-04 18:00:00,1.999
JTO,2025-07-05 18:00:00,1.992
JTO,2025-07-06 18:00:00,1.9676
JTO,2025-07-07 18:00:00,1.8416
JTO,2025-07-08 18:00:00,1.8774
JTO,2025-07-09 18:00:00,1.8564
JTO,2025-07-10 18:00:00,1.8899
JTO,2025-07-11 18:00:00,1.9954
JTO,2025-07-12 18:00:00,1.8981
JTO,2025-07-13 18:00:00,1.9352
JTO,2025-07-14 18:00:00,1.8909
JTO,2025-07-15 18:00:00,1.8745
JTO,2025-07-16 18:00:00,1.9901
JTO,2025-07-17 18:00:00,1.9246
JTO,2025-07-18 18:00:00,1.9357
JTO,2025-07-19 18:00:00,1.9211
JTO,2025-07-20 18:00:00,2.0618
JTO,2025-07-21 18:00:00,2.1319
JTO,2025-07-22 18:00:00,2.1831
JTO,2025-07-23 18:00:00,2.0267
JTO,2025-07-24 18:00:00,2.0456
JTO,2025-07-25 18:00:00,1.9261
JTO,2025-07-26 18:00:00,2.0028
JTO,2025-07-27 18:00:00,2.0204
JTO,2025-07-28 18:00:00,1.9359
JTO,2025-07-29 18:00:00,1.9158
JTO,2025-07-30 18:00:00,1.8142
JTO,2025-07-31 18:00:00,1.7499
JTO,2025-08-01 18:00:00,1.6803
JTO,2025-08-02 18:00:00,1.6112
JTO,2025-08-03 18:00:00,1.6849
JTO,2025-08-04 18:00:00,1.6916
JTO,2025-08-05 18:00:00,1.649
JTO,2025-08-06 18:00:00,1.6673
JTO,2025-08-07 18:00:00,1.7397
JTO,2025-08-08 18:00:00,1.7989
JTO,2025-08-09 18:00:00,1.8784
JTO,2025-08-10 18:00:00,1.9176
JTO,2025-08-11 18:00:00,1.8394
JTO,2025-08-12 18:00:00,1.9106
JTO,2025-08-13 18:00:00,1.8914
JTO,2025-08-14 18:00:00,1.8068
JTO,2025-08-15 18:00:00,1.7238
JTO,2025-08-16 18:00:00,1.7698
JTO,2025-08-17 18:00:00,1.7765
JTO,2025-08-18 18:00:00,1.7108
JTO,2025-08-19 18:00:00,1.6249
JTO,2025-08-20 18:00:00,1.7047
JTO,2025-08-21 18:00:00,1.7463
JTO,2025-08-22 18:00:00,1.8736
JTO,2025-08-23 18:00:00,1.9557
JTO,2025-08-24 18:00:00,1.9755
JTO,2025-08-25 18:00:00,1.8182
JTO,2025-08-26 18:00:00,1.8244
JTO,2025-08-27 18:00:00,2.0103
JTO,2025-08-28 18:00:00,2.0267
JTO,2025-08-29 18:00:00,1.9433
JTO,2025-08-30 18:00:00,1.9322
JTO,2025-08-31 18:00:00,1.9241
JTO,2025-09-01 18:00:00,1.8507
JTO,2025-09-02 18:00:00,1.9176
JTO,2025-09-03 18:00:00,1.8924
JTO,2025-09-04 18:00:00,1.8264
JTO,2025-09-05 18:00:00,1.8408
JTO,2025-09-06 18:00:00,1.8105
JTO,2025-09-07 18:00:00,1.7861
JTO,2025-09-08 18:00:00,1.8689
JTO,2025-09-09 18:00:00,1.9045
JTO,2025-09-10 18:00:00,1.9034
JTO,2025-09-11 18:00:00,1.8247
JTO,2025-09-12 18:00:00,1.985
JTO,2025-09-13 18:00:00,1.9714
JTO,2025-09-14 18:00:00,1.9716
JTO,2025-09-15 18:00:00,1.8024
JTO,2025-09-16 18:00:00,1.8543
JTO,2025-09-17 18:00:00,1.8121
JTO,2025-09-18 18:00:00,2.0521
JTO,2025-09-19 18:00:00,1.8743
JTO,2025-09-20 18:00:00,1.8652
JTO,2025-09-21 18:00:00,1.8654
JTO,2025-09-22 18:00:00,1.6326
JTO,2025-09-23 18:00:00,1.6458
JTO,2025-09-24 18:00:00,1.6616
JTO,2025-09-25 18:00:00,1.5618
JTO,2025-09-26 18:00:00,1.591
JTO,2025-09-27 18:00:00,1.5723
JTO,2025-09-28 18:00:00,1.6014
JTO,2025-09-29 18:00:00,1.5776
JTO,2025-09-30 18:00:00,1.5471
JTO,2025-10-01 18:00:00,1.6382
JTO,2025-10-02 18:00:00,1.6835
JTO,2025-10-03 18:00:00,1.6713
JTO,2025-10-04 18:00:00,1.5863
JTO,2025-10-05 18:00:00,1.6013
JTO,2025-10-06 18:00:00,1.6917
JTO,2025-10-07 18:00:00,1.5777
JTO,2025-10-08 18:00:00,1.6358
JTO,2025-10-09 18:00:00,1.5445
JTO,2025-10-10 18:00:00,1.4678
JTO,2025-10-11 18:00:00,1.0913
JTO,2025-10-12 18:00:00,1.161
JTO,2025-10-13 18:00:00,1.2322
JTO,2025-10-14 18:00:00,1.1627
JTO,2025-10-15 18:00:00,1.1634
JTO,2025-10-16 18:00:00,1.1221
JTO,2025-10-17 18:00:00,1.1692
JTO,2025-10-18 18:00:00,1.0752
JTO,2025-10-19 18:00:00,1.0895
JTO,2025-10-20 18:00:00,1.1435
JTO,2025-10-21 18:00:00,1.1439
JTO,2025-10-22 18:00:00,1.0496
JTO,2025-10-23 18:00:00,1.0976
JTO,2025-10-24 18:00:00,1.0933
JTO,2025-10-25 18:00:00,1.1405
JTO,2025-10-26 18:00:00,1.1425
JTO,2025-10-27 18:00:00,1.1205
JTO,2025-10-28 18:00:00,1.0865
JTO,2025-10-29 18:00:00,1.0575
JTO,2025-10-30 18:00:00,0.9083
JTO,2025-10-31 18:00:00,0.88783
JTO,2025-11-01 18:00:00,0.93265
JTO,2025-11-02 18:00:00,0.92869
JTO,2025-11-03 18:00:00,0.81722
JTO,2025-11-04 18:00:00,0.76658
JTO,2025-11-05 18:00:00,0.80223
JTO,2025-11-06 18:00:00,0.75171
JTO,2025-11-07 18:00:00,0.82465
JTO,2025-11-08 18:00:00,0.80352
JTO,2025-11-09 18:00:00,0.80061
JTO,2025-11-10 18:00:00,0.78719
JTO,2025-11-11 18:00:00,0.73508
JTO,2025-11-12 18:00:00,0.71625
JTO,2025-11-13 18:00:00,0.67383
JUP,2025-06-05 18:00:00,0.47275
JUP,2025-06-06 18:00:00,0.45362
JUP,2025-06-07 18:00:00,0.46128
JUP,2025-06-08 18:00:00,0.47735
JUP,2025-06-09 18:00:00,0.47035
JUP,2025-06-10 18:00:00,0.48778
JUP,2025-06-11 18:00:00,0.48404
JUP,2025-06-12 18:00:00,0.44747
JUP,2025-06-13 18:00:00,0.40967
JUP,2025-06-14 18:00:00,0.4063
JUP,2025-06-15 18:00:00,0.4324
JUP,2025-06-16 18:00:00,0.43854
JUP,2025-06-17 18:00:00,0.3999
JUP,2025-06-18 18:00:00,0.38998
JUP,2025-06-19 18:00:00,0.40324
JUP,2025-06-20 18:00:00,0.38117
JUP,2025-06-21 18:00:00,0.36291
JUP,2025-06-22 18:00:00,0.3347
JUP,2025-06-23 18:00:00,0.36582
JUP,2025-06-24 18:00:00,0.40881
JUP,2025-06-25 18:00:00,0.40971
JUP,2025-06-26 18:00:00,0.39544
JUP,2025-06-27 18:00:00,0.39806
JUP,2025-06-28 18:00:00,0.44479
JUP,2025-06-29 18:00:00,0.4569
JUP,2025-06-30 18:00:00,0.46066
JUP,2025-07-01 18:00:00,0.4289
JUP,2025-07-02 18:00:00,0.44945
JUP,2025-07-03 18:00:00,0.45745
JUP,2025-07-04 18:00:00,0.43125
JUP,2025-07-05 18:00:00,0.42796
JUP,2025-07-06 18:00:00,0.44792
JUP,2025-07-07 18:00:00,0.43489
JUP,2025-07-08 18:00:00,0.43459
JUP,2025-07-09 18:00:00,0.44265
JUP,2025-07-10 18:00:00,0.46284
JUP,2025-07-11 18:00:00,0.50627
JUP,2025-07-12 18:00:00,0.47371
JUP,2025-07-13 18:00:00,0.50891
JUP,2025-07-14 18:00:00,0.49603
JUP,2025-07-15 18:00:00,0.50319
JUP,2025-07-16 18:00:00,0.5494
JUP,2025-07-17 18:00:00,0.54088
JUP,2025-07-18 18:00:00,0.53872
JUP,2025-07-19 18:00:00,0.53536
JUP,2025-07-20 18:00:00,0.56606
JUP,2025-07-21 18:00:00,0.60572
JUP,2025-07-22 18:00:00,0.62473
JUP,2025-07-23 18:00:00,0.57735
JUP,2025-07-24 18:00:00,0.55387
JUP,2025-07-25 18:00:00,0.53309
JUP,2025-07-26 18:00:00,0.55892
JUP,2025-07-27 18:00:00,0.59618
JUP,2025-07-28 18:00:00,0.55992
JUP,2025-07-29 18:00:00,0.53709
JUP,2025-07-30 18:00:00,0.51177
JUP,2025-07-31 18:00:00,0.5086
JUP,2025-08-01 18:00:00,0.46326
JUP,2025-08-02 18:00:00,0.42924
JUP,2025-08-03 18:00:00,0.46216
JUP,2025-08-04 18:00:00,0.47561
JUP,2025-08-05 18:00:00,0.46557
JUP,2025-08-06 18:00:00,0.47616
JUP,2025-08-07 18:00:00,0.4838
JUP,2025-08-08 18:00:00,0.50152
JUP,2025-08-09 18:00:00,0.52907
JUP,2025-08-10 18:00:00,0.53349
JUP,2025-08-11 18:00:00,0.50339
JUP,2025-08-12 18:00:00,0.52807
JUP,2025-08-13 18:00:00,0.54588
JUP,2025-08-14 18:00:00,0.50793
JUP,2025-08-15 18:00:00,0.49433
JUP,2025-08-16 18:00:00,0.51464
JUP,2025-08-17 18:00:00,0.51467
JUP,2025-08-18 18:00:00,0.49449
JUP,2025-08-19 18:00:00,0.47721
JUP,2025-08-20 18:00:00,0.49381
JUP,2025-08-21 18:00:00,0.48621
JUP,2025-08-22 18:00:00,0.52174
JUP,2025-08-23 18:00:00,0.52426
JUP,2025-08-24 18:00:00,0.53279
JUP,2025-08-25 18:00:00,0.48058
JUP,2025-08-26 18:00:00,0.47306
JUP,2025-08-27 18:00:00,0.50585
JUP,2025-08-28 18:00:00,0.51972
JUP,2025-08-29 18:00:00,0.49997
JUP,2025-08-30 18:00:00,0.49694
JUP,2025-08-31 18:00:00,0.50502
JUP,2025-09-01 18:00:00,0.48381
JUP,2025-09-02 18:00:00,0.49184
JUP,2025-09-03 18:00:00,0.49938
JUP,2025-09-04 18:00:00,0.47817
JUP,2025-09-05 18:00:00,0.49257
JUP,2025-09-06 18:00:00,0.49273
JUP,2025-09-07 18:00:00,0.4972
JUP,2025-09-08 18:00:00,0.51818
JUP,2025-09-09 18:00:00,0.51893
JUP,2025-09-10 18:00:00,0.53399
JUP,2025-09-11 18:00:00,0.53322
JUP,2025-09-12 18:00:00,0.56195
JUP,2025-09-13 18:00:00,0.54298
JUP,2025-09-14 18:00:00,0.54383
JUP,2025-09-15 18:00:00,0.50641
JUP,2025-09-16 18:00:00,0.51795
JUP,2025-09-17 18:00:00,0.50554
JUP,2025-09-18 18:00:00,0.57074
JUP,2025-09-19 18:00:00,0.52596
JUP,2025-09-20 18:00:00,0.52375
JUP,2025-09-21 18:00:00,0.52878
JUP,2025-09-22 18:00:00,0.46529
JUP,2025-09-23 18:00:00,0.46652
JUP,2025-09-24 18:00:00,0.47405
JUP,2025-09-25 18:00:00,0.44079
