token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur
VINE,SHORT,2025-08-08,2025-09-07,0.066434,0.064354,0.0663874962,0.06439904779999998,3.3333333333333335,0.029952152345218627,0.003,0.09684050781739542
LAUNCHCOIN,SHORT,2025-08-08,2025-09-07,0.082174,0.07332,0.0821164782,0.07337132399999999,3.3333333333333335,0.10649694667494895,0.003,0.35198982224982983
FARTCOIN,SHORT,2025-08-08,2025-09-07,1.0372,0.73702,1.03647396,0.737535914,3.3333333333333335,0.2884182888685404,0.003,0.958394296228468
CHILLGUY,SHORT,2025-08-08,2025-09-07,0.056795,0.044158,0.0567552435,0.0441889106,3.3333333333333335,0.22141272109950508,0.003,0.7350424036650169
AIXBT,SHORT,2025-08-08,2025-09-07,0.12904,0.10704,0.128949672,0.10711492799999998,3.3333333333333335,0.16932764280315507,0.003,0.561425476010517
kSHIB,LONG,2025-08-09,2025-09-08,0.01385,0.012937,0.013859694999999998,0.0129279441,3.75,-0.06722737405116047,0.003375,-0.2554776526918518
BNB,LONG,2025-08-09,2025-09-08,805.98,879.91,806.544186,879.2940629999999,3.75,0.09019949342242232,0.003375,0.3348731003340837
ATOM,LONG,2025-08-09,2025-09-08,4.7432,4.5824,4.74652024,4.57919232,3.75,-0.03525275602743452,0.003375,-0.13557283510287946
FIL,LONG,2025-08-09,2025-09-08,2.6365,2.4467,2.6383455499999995,2.4449873099999997,3.75,-0.07328768591362107,0.003375,-0.27820382217607903
FARTCOIN,SHORT,2025-08-09,2025-09-08,1.0979,0.81774,1.09713147,0.818312418,3.75,0.2541345860765439,0.003375,0.9496296977870395
VINE,SHORT,2025-08-09,2025-09-08,0.069494,0.070188,0.0694453542,0.07023713159999999,3.75,-0.011401445195595028,0.003375,-0.04613041948348136
VIRTUAL,SHORT,2025-08-09,2025-09-08,1.427,1.2733,1.4260011,1.27419131,3.75,0.10645839614008709,0.003375,0.39584398552532657
INIT,SHORT,2025-08-09,2025-09-08,0.4611,0.36347,0.46077723,0.36372442899999996,3.75,0.21062846573386454,0.003375,0.786481746501992
FIL,LONG,2025-08-10,2025-09-09,2.6231,2.4399,2.62493617,2.43819207,4.285714285714286,-0.07114233943448608,0.0038571428571428567,-0.30875288329065464
LINK,LONG,2025-08-10,2025-09-09,22.253,23.007,22.268577099999998,22.9908951,4.285714285714286,0.03243664814129509,0.0038571428571428567,0.13515706346269324
BNB,LONG,2025-08-10,2025-09-09,802.48,875.27,803.0417359999999,874.6573109999999,4.285714285714286,0.08918038974751374,0.0038571428571428567,0.3783445274893446
kSHIB,LONG,2025-08-10,2025-09-09,0.013646,0.012832,0.013655552199999999,0.012823017599999998,4.285714285714286,-0.06096674728393631,0.0038571428571428567,-0.2651432026454413
LAUNCHCOIN,SHORT,2025-08-10,2025-09-09,0.07783,0.083989,0.07777551899999999,0.0840477923,4.285714285714286,-0.08064585592800746,0.0038571428571428567,-0.34948223969146053
FARTCOIN,SHORT,2025-08-10,2025-09-09,1.0905,0.83241,1.08973665,0.832992687,4.285714285714286,0.2356018428856184,0.0038571428571428567,1.0058650409383645
INIT,SHORT,2025-08-10,2025-09-09,0.45064,0.35758,0.450324552,0.357830306,4.285714285714286,0.20539463280252152,0.0038571428571428567,0.8764055691536635
IOTA,LONG,2025-08-11,2025-09-10,0.20454,0.1945,0.204683178,0.19436385,4.285714285714286,-0.05041610209902051,0.0038571428571428567,-0.21992615185294506
SOL,LONG,2025-08-11,2025-09-10,178.26,222.91,178.38478199999997,222.753963,4.285714285714286,0.24872738864013655,0.0038571428571428567,1.0621173798862995
STX,LONG,2025-08-11,2025-09-10,0.74247,0.65482,0.7429897289999999,0.6543616259999999,4.285714285714286,-0.11928577144570462,0.0038571428571428567,-0.5150818776244485
ZEN,LONG,2025-08-11,2025-09-10,8.2877,7.4849,8.29350139,7.479660569999999,4.285714285714286,-0.09812994316023142,0.0038571428571428567,-0.4244140421152775
FXS,SHORT,2025-08-11,2025-09-10,3.0941,2.9635,3.09193413,2.9655744499999996,4.285714285714286,0.040867520033487974,0.0038571428571428567,0.17128937157209131
OM,SHORT,2025-08-11,2025-09-10,0.27974,0.21738,0.279544182,0.21753216599999997,4.285714285714286,0.22183261177655275,0.0038571428571428567,0.9468540504709403
VINE,SHORT,2025-08-11,2025-09-10,0.066658,0.070317,0.0666113394,0.0703662219,4.285714285714286,-0.05637001948650204,0.0038571428571428567,-0.24544294065643732
BNB,LONG,2025-08-12,2025-09-11,827.84,894.46,828.419488,893.833878,5.0,0.07896288166509191,0.0045,0.39031440832545955
IOTA,LONG,2025-08-12,2025-09-11,0.21037,0.19308,0.21051725899999998,0.192944844,5.0,-0.08347256221875843,0.0045,-0.42186281109379214
MELANIA,LONG,2025-08-12,2025-09-11,0.22606,0.19724,0.22621824199999999,0.19710193199999998,5.0,-0.12870893939667344,0.0045,-0.6480446969833671
BIGTIME,LONG,2025-08-12,2025-09-11,0.060805,0.054474,0.06084756349999999,0.0544358682,5.0,-0.1053730820298169,0.0045,-0.5313654101490844
MAV,SHORT,2025-08-12,2025-09-11,0.06052,0.073094,0.060477635999999994,0.0731451658,5.0,-0.20945808463809668,0.0045,-1.0517904231904833
PNUT,SHORT,2025-08-12,2025-09-11,0.25301,0.23421,0.252832893,0.23437394699999997,5.0,0.07300848311694963,0.0045,0.36054241558474814
GALA,LONG,2025-08-13,2025-09-12,0.018561,0.018034,0.0185739927,0.0180213762,4.285714285714286,-0.029752165241240705,0.0038571428571428567,-0.13136642246246016
IOTA,LONG,2025-08-13,2025-09-12,0.21355,0.1988,0.21369948499999997,0.19866084,4.285714285714286,-0.07037286496034356,0.0038571428571428567,-0.3054551355443295
SNX,LONG,2025-08-13,2025-09-12,0.70917,0.72447,0.7096664189999999,0.7239628709999999,4.285714285714286,0.020145312807875668,0.0038571428571428567,0.08247991203375286
FARTCOIN,SHORT,2025-08-13,2025-09-12,1.081,0.90274,1.0802433,0.9033719179999999,4.285714285714286,0.16373291276141225,0.0038571428571428567,0.6978553404060525
VINE,SHORT,2025-08-13,2025-09-12,0.067198,0.078698,0.06715096139999999,0.07875308859999999,4.285714285714286,-0.17277678469693525,0.0038571428571428567,-0.7443290772725797
LAUNCHCOIN,SHORT,2025-08-13,2025-09-12,0.067459,0.10344,0.06741177870000001,0.103512408,4.285714285714286,-0.5355240582014191,0.0038571428571428567,-2.2989602494346535
PAXG,SHORT,2025-08-13,2025-09-12,3347.2,3647.6,3344.8569599999996,3650.1533199999994,4.285714285714286,-0.09127336793499231,0.0038571428571428567,-0.3950287197213956
SOL,LONG,2025-08-14,2025-09-13,193.69,238.47,193.825583,238.303071,4.285714285714286,0.22947171014055454,0.0038571428571428567,0.9795930434595194
ADA,LONG,2025-08-14,2025-09-13,0.89886,0.92571,0.8994892019999999,0.925062003,4.285714285714286,0.02843035907839618,0.0038571428571428567,0.11798725319312649
BNB,LONG,2025-08-14,2025-09-13,838.3,930.9,838.8868099999999,930.2483699999999,4.285714285714286,0.10890808975766357,0.0038571428571428567,0.4628918132471296
LAUNCHCOIN,SHORT,2025-08-14,2025-09-13,0.062011,0.090252,0.06196759229999999,0.09031517639999999,4.285714285714286,-0.4574582140090668,0.0038571428571428567,-1.9643923457531431
VINE,SHORT,2025-08-14,2025-09-13,0.060972,0.083595,0.0609293196,0.0836535165,4.285714285714286,-0.3729599649098987,0.0038571428571428567,-1.6022569924709942
INIT,SHORT,2025-08-14,2025-09-13,0.42202,0.38055,0.421724586,0.380816385,4.285714285714286,0.09700217240832155,0.0038571428571428567,0.41186645317852094
PROVE,SHORT,2025-08-14,2025-09-13,1.2925,0.9668,1.2915952499999999,0.9674767599999999,4.285714285714286,0.25094431866329636,0.0038571428571428567,1.0716185085569845
BNB,LONG,2025-08-15,2025-09-14,820.68,926.81,821.2544759999998,926.1612329999999,7.5,0.1277396471687542,0.00675,0.9512973537656564
VINE,SHORT,2025-08-15,2025-09-14,0.061264,0.079322,0.061221115199999995,0.0793775254,7.5,-0.2965710464549003,0.00675,-2.231032848411752
MAV,SHORT,2025-08-15,2025-09-14,0.051262,0.070722,0.0512261166,0.07077150539999999,7.5,-0.38155124958271747,0.00675,-2.868384371870381
CFX,SHORT,2025-08-15,2025-09-14,0.17678,0.17649,0.17665625399999998,0.17661354299999998,7.5,0.0002417746274638023,0.00675,-0.004936690294021483
MNT,LONG,2025-08-16,2025-09-15,1.3015,1.6587,1.30241105,1.65753891,3.75,0.27266956925772406,0.003375,1.0191358847164653
RENDER,LONG,2025-08-16,2025-09-15,3.9079,3.7255,3.91063553,3.72289215,3.75,-0.04800840644947552,0.003375,-0.1834065241855332
IMX,LONG,2025-08-16,2025-09-15,0.57984,0.62213,0.580245888,0.6216945089999999,3.75,0.07143285606532365,0.003375,0.26449821024496367
DOGE,LONG,2025-08-16,2025-09-15,0.2292,0.26475,0.22936043999999997,0.26456467499999997,3.75,0.15348869665579645,0.003375,0.5722076124592367
PROVE,SHORT,2025-08-16,2025-09-15,1.3446,0.87327,1.34365878,0.873881289,3.75,0.3496255879785194,0.003375,1.3077209549194477
LAUNCHCOIN,SHORT,2025-08-16,2025-09-15,0.053611,0.085529,0.053573472299999994,0.08558887029999998,3.75,-0.5975979645433583,0.003375,-2.244367367037594
MEME,SHORT,2025-08-16,2025-09-15,0.001964,0.002536,0.0019626252,0.0025377752,3.75,-0.2930513681369219,0.003375,-1.102317630513457
FXS,SHORT,2025-08-16,2025-09-15,2.7784,2.685,2.77645512,2.6868795,3.75,0.032262585249352126,0.003375,0.11760969468507047
NEO,LONG,2025-08-17,2025-09-16,6.3604,6.6477,6.36485228,6.64304661,4.285714285714286,0.043707900476207096,0.0038571428571428567,0.18346243061231612
GALA,LONG,2025-08-17,2025-09-16,0.017391,0.017001,0.0174031737,0.016989099299999998,4.285714285714286,-0.023793039541977465,0.0038571428571428567,-0.10582731232276055
MNT,LONG,2025-08-17,2025-09-16,1.2997,1.6702,1.30060979,1.66903086,4.285714285714286,0.283267950797141,0.0038571428571428567,1.2101483605591759
SAND,LONG,2025-08-17,2025-09-16,0.30016,0.30092,0.30037011199999997,0.300709356,4.285714285714286,0.0011294199603987774,0.0038571428571428567,0.0009832284017090463
MAVIA,SHORT,2025-08-17,2025-09-16,0.1789,0.16131,0.17877477,0.161422917,4.285714285714286,0.09705985358001021,0.0038571428571428567,0.41211365820004375
LAUNCHCOIN,SHORT,2025-08-17,2025-09-16,0.055186,0.08853,0.0551473698,0.08859197099999999,4.285714285714286,-0.6064586819152342,0.0038571428571428567,-2.602965779636718
VINE,SHORT,2025-08-17,2025-09-16,0.063937,0.073433,0.0638922441,0.0734844031,4.285714285714286,-0.15013025657679166,0.0038571428571428567,-0.64727252818625
BNB,LONG,2025-08-18,2025-09-17,845.37,954.26,845.9617589999999,953.5920179999999,4.285714285714286,0.1272282793577198,0.0038571428571428567,0.5414069115330848
DOGE,LONG,2025-08-18,2025-09-17,0.22407,0.26369,0.22422684899999998,0.26350541699999996,4.285714285714286,0.17517334866530632,0.0038571428571428567,0.7468857799941698
ATOM,LONG,2025-08-18,2025-09-17,4.5018,4.4811,4.5049512599999995,4.477963229999999,4.285714285714286,-0.005990748499241267,0.0038571428571428567,-0.029531779282462572
LAUNCHCOIN,SHORT,2025-08-18,2025-09-17,0.052651,0.08219,0.0526141443,0.082247533,4.285714285714286,-0.5632209569167126,0.0038571428571428567,-2.417661243928768
MAV,SHORT,2025-08-18,2025-09-17,0.056269,0.071237,0.056229611699999994,0.0712868659,4.285714285714286,-0.26778157886514453,0.0038571428571428567,-1.1514924808506193
FARTCOIN,SHORT,2025-08-18,2025-09-17,0.92619,0.82571,0.925541667,0.826287997,4.285714285714286,0.10723846752541716,0.0038571428571428567,0.45573628939464494
PROVE,SHORT,2025-08-18,2025-09-17,1.2272,0.88371,1.22634096,0.8843285969999999,4.285714285714286,0.27888847731221506,0.0038571428571428567,1.1913791884809217
BNB,LONG,2025-08-19,2025-09-18,827.34,988.11,827.919138,987.418323,7.5,0.1926506800957656,0.00675,1.438130100718242
ZRO,LONG,2025-08-19,2025-09-18,1.9303,2.0772,1.9316512099999998,2.07574596,7.5,0.07459667110399297,0.00675,0.5527250332799473
PENGU,SHORT,2025-08-19,2025-09-18,0.029948,0.038577,0.0299270364,0.038604003899999996,7.5,-0.2899374125798837,0.00675,-2.181280594349128
PROVE,SHORT,2025-08-19,2025-09-18,1.1675,0.93983,1.1666827499999999,0.940487881,7.5,0.19387864353012838,0.00675,1.4473398264759627
NEO,LONG,2025-08-20,2025-09-19,6.2014,6.6163,6.205740979999999,6.61166859,3.75,0.06541162631637921,0.003375,0.24191859868642207
ONDO,LONG,2025-08-20,2025-09-19,0.93751,1.0203,0.9381662569999999,1.01958579,3.75,0.08678582542539703,0.003375,0.32207184534523886
S,LONG,2025-08-20,2025-09-19,0.31965,0.29742,0.319873755,0.297211806,3.75,-0.07084654069228018,0.003375,-0.26904952759605066
SCR,SHORT,2025-08-20,2025-09-19,0.38365,0.31995,0.383381445,0.320173965,3.75,0.16486838584480787,0.003375,0.6148814469180295
ARB,SHORT,2025-08-20,2025-09-19,0.50875,0.4908,0.508393875,0.49114356,3.75,0.03393100477459532,0.003375,0.12386626790473244
CFX,SHORT,2025-08-20,2025-09-19,0.18634,0.17637,0.186209562,0.176493459,3.75,0.052178324762935664,0.003375,0.19229371786100874
PROVE,SHORT,2025-08-20,2025-09-19,1.1652,0.88794,1.16438436,0.8885615579999999,3.75,0.23688294988778447,0.003375,0.8849360620791917
LAUNCHCOIN,SHORT,2025-08-20,2025-09-19,0.045398,0.073959,0.0453662214,0.07401077129999999,3.75,-0.631407003184973,0.003375,-2.371151261943649
DOGE,LONG,2025-08-21,2025-09-20,0.21749,0.26604,0.21764224299999999,0.265853772,3.75,0.22151733200066315,0.003375,0.8273149950024868
GALA,LONG,2025-08-21,2025-09-20,0.016338,0.017478,0.016349436599999996,0.0174657654,3.75,0.06827934364417204,0.003375,0.25267253866564515
TRB,LONG,2025-08-21,2025-09-20,35.601,36.192,35.625920699999995,36.1666656,3.75,0.015178411936452975,0.003375,0.053544044761698655
LAUNCHCOIN,SHORT,2025-08-21,2025-09-20,0.041913,0.069294,0.041883660899999994,0.0693425058,3.75,-0.655598013878486,0.003375,-2.461867552044323
UMA,SHORT,2025-08-21,2025-09-20,1.4671,1.3102,1.46607303,1.31111714,3.75,0.10569452328033078,0.003375,0.3929794623012404
KAITO,SHORT,2025-08-21,2025-09-20,1.0793,1.1502,1.0785444899999999,1.1510051399999999,3.75,-0.06718373759435739,0.003375,-0.25531401597884024
VIRTUAL,SHORT,2025-08-21,2025-09-20,1.197,1.2623,1.1961621,1.2631836099999998,3.75,-0.05603045774481551,0.003375,-0.21348921654305814
PROVE,SHORT,2025-08-21,2025-09-20,1.1006,0.9118,1.09982958,0.91243826,3.75,0.1703821422951727,0.003375,0.6355580336068977
VVV,SHORT,2025-08-22,2025-09-21,3.6698,2.4511,3.6672311399999997,2.4528157699999995,10.0,0.3311532116843882,0.009,3.3025321168438824
PROVE,SHORT,2025-08-22,2025-09-21,1.1627,0.90559,1.16188611,0.9062239129999999,10.0,0.22004066904629752,0.009,2.1914066904629754
MAV,SHORT,2025-08-22,2025-09-21,0.058609,0.071398,0.0585679737,0.0714479786,10.0,-0.21991549453246675,0.009,-2.2081549453246674
SOL,LONG,2025-08-23,2025-09-22,204.17,219.51,204.31291899999997,219.35634299999998,5.0,0.07362933324837877,0.0045,0.36364666624189385
DOGE,LONG,2025-08-23,2025-09-22,0.2369,0.23752,0.23706582999999998,0.237353736,5.0,0.001214455917160361,0.0045,0.0015722795858018057
GALA,LONG,2025-08-23,2025-09-22,0.018378,0.015136,0.018390864599999997,0.015125404799999999,5.0,-0.17755879731722884,0.0045,-0.8922939865861441
LAUNCHCOIN,SHORT,2025-08-23,2025-09-22,0.044709,0.05933,0.044677703699999995,0.059371531,5.0,-0.32888501608465626,0.0045,-1.6489250804232813
PROVE,SHORT,2025-08-23,2025-09-22,1.1232,0.80337,1.12241376,0.8039323589999999,5.0,0.28374687869115217,0.0045,1.4142343934557609
MOODENG,SHORT,2025-08-23,2025-09-22,0.15827,0.15014,0.158159211,0.150245098,5.0,0.050038900358449566,0.0045,0.24569450179224783
SOL,LONG,2025-08-24,2025-09-23,211.44,215.73,211.58800799999997,215.57898899999998,5.0,0.01886203777673452,0.0045,0.08981018888367259
ZEN,LONG,2025-08-24,2025-09-23,8.5765,6.8152,8.582503549999998,6.81042936,5.0,-0.20647520617687354,0.0045,-1.0368760308843676
AVAX,LONG,2025-08-24,2025-09-23,26.468,34.139,26.4865276,34.1151027,5.0,0.28801718425332595,0.0045,1.4355859212666298
VINE,SHORT,2025-08-24,2025-09-23,0.071346,0.059862,0.0712960578,0.05990390339999999,5.0,0.15978659622327693,0.0045,0.7944329811163847
LAUNCHCOIN,SHORT,2025-08-24,2025-09-23,0.049827,0.0602,0.0497921211,0.06024213999999999,5.0,-0.20987294112280727,0.0045,-1.0538647056140362
PROVE,SHORT,2025-08-24,2025-09-23,1.0921,0.78776,1.09133553,0.788311432,5.0,0.27766355045730073,0.0045,1.3838177522865036
SOL,LONG,2025-08-25,2025-09-24,196.45,213.89,196.58751499999997,213.740277,3.75,0.0872525500920037,0.003375,0.32382206284501386
ALGO,LONG,2025-08-25,2025-09-24,0.25265,0.2168,0.25282685499999996,0.21664824,3.75,-0.1430964088051484,0.003375,-0.5399865330193065
JUP,LONG,2025-08-25,2025-09-24,0.48058,0.47405,0.48091640599999996,0.473718165,3.75,-0.014967759282472761,0.003375,-0.059504097309272856
DOGE,LONG,2025-08-25,2025-09-24,0.2177,0.24443,0.21785238999999998,0.244258899,3.75,0.12121284967312053,0.003375,0.45117318627420194
VVV,SHORT,2025-08-25,2025-09-24,2.9241,2.086,2.92205313,2.0874601999999998,3.75,0.2856186704586033,0.003375,1.0676950142197623
PROVE,SHORT,2025-08-25,2025-09-24,1.0112,0.79254,1.01049216,0.793094778,3.75,0.21514009767280146,0.003375,0.8034003662730055
LAUNCHCOIN,SHORT,2025-08-25,2025-09-24,0.048392,0.064657,0.048358125599999996,0.0647022599,3.75,-0.33798113754847453,0.003375,-1.2708042658067793
PENGU,SHORT,2025-08-25,2025-09-24,0.030928,0.030094,0.0309063504,0.030115065799999997,3.75,0.025602654139325498,0.003375,0.09263495302247061
DYM,LONG,2025-08-26,2025-09-25,0.22124,0.17366,0.22139486799999997,0.173538438,4.285714285714286,-0.2161587142119301,0.0038571428571428567,-0.9302516323368433
JUP,LONG,2025-08-26,2025-09-25,0.47306,0.44079,0.47339114199999993,0.440481447,4.285714285714286,-0.06951903421969799,0.0038571428571428567,-0.3017958609415628
MEME,SHORT,2025-08-26,2025-09-25,0.003394,0.00221,0.0033916242,0.002211547,4.285714285714286,0.34793866608216795,0.0038571428571428567,1.487308568923577
VINE,SHORT,2025-08-26,2025-09-25,0.068949,0.055365,0.0689007357,0.05540375549999999,4.285714285714286,0.19589021891967986,0.0038571428571428567,0.8356723667986279
PROVE,SHORT,2025-08-26,2025-09-25,1.0251,0.73238,1.02438243,0.732892666,4.285714285714286,0.2845517020435424,0.0038571428571428567,1.2156501516151819
PENGU,SHORT,2025-08-26,2025-09-25,0.030842,0.027347,0.0308204106,0.027366142899999998,4.285714285714286,0.11207727712751506,0.0038571428571428567,0.4764740448322074
SCR,SHORT,2025-08-26,2025-09-25,0.36011,0.26739,0.35985792299999997,0.267577173,4.285714285714286,0.25643662151631985,0.0038571428571428567,1.0951569493556566
SAND,LONG,2025-08-27,2025-09-26,0.28287,0.26671,0.283068009,0.266523303,5.0,-0.05844781280105736,0.0045,-0.2967390640052868
CELO,LONG,2025-08-27,2025-09-26,0.32521,0.25414,0.325437647,0.25396210199999997,5.0,-0.21962900008307898,0.0045,-1.102645000415395
SOL,LONG,2025-08-27,2025-09-26,208.37,201.7,208.51585899999998,201.55881,5.0,-0.03336460369664249,0.0045,-0.17132301848321246
MEME,SHORT,2025-08-27,2025-09-26,0.003179,0.002333,0.0031767747,0.0023346330999999996,5.0,0.2650932721165276,0.0045,1.320966360582638
KAITO,SHORT,2025-08-27,2025-09-26,1.0742,1.0289,1.07344806,1.02962023,5.0,0.040829017847403,0.0045,0.199645089237015
NXPC,SHORT,2025-08-27,2025-09-26,0.73063,0.56627,0.730118559,0.566666389,5.0,0.22387072343958866,0.0045,1.1148536171979433
DOGE,LONG,2025-08-28,2025-09-27,0.22267,0.22926,0.22282586899999998,0.22909951799999997,3.75,0.0281549401250175,0.003375,0.10220602546881562
SOL,LONG,2025-08-28,2025-09-27,212.04,201.56,212.188428,201.418908,3.75,-0.05075451145714695,0.003375,-0.19370441796430105
MNT,LONG,2025-08-28,2025-09-27,1.2743,1.7467,1.2751920099999998,1.7454773099999998,3.75,0.3687956765036507,0.003375,1.3796087868886902
VINE,SHORT,2025-08-28,2025-09-27,0.072485,0.053625,0.07243426049999999,0.053662537499999996,3.75,0.25915530676260573,0.003375,0.9684574003597715
PROVE,SHORT,2025-08-28,2025-09-27,1.0867,0.73109,1.0859393099999999,0.731601763,3.75,0.32629590230047006,0.003375,1.2202346336267629
MEME,SHORT,2025-08-28,2025-09-27,0.003027,0.002346,0.0030248811,0.0023476421999999997,3.75,0.223889428248932,0.003375,0.8362103559334949
PENGU,SHORT,2025-08-28,2025-09-27,0.030015,0.02793,0.0299939895,0.027949550999999996,3.75,0.0681616061777978,0.003375,0.25223102316674173
ARB,SHORT,2025-08-28,2025-09-27,0.51614,0.42074,0.515778702,0.42103451799999997,3.75,0.18369153986509512,0.003375,0.6854682744941066
CELO,LONG,2025-08-29,2025-09-28,0.30463,0.25097,0.304843241,0.25079432100000004,3.3333333333333335,-0.17730069993580716,0.003,-0.5940023331193572
SOL,LONG,2025-08-29,2025-09-28,202.04,206.03,202.18142799999998,205.88577899999999,3.3333333333333335,0.018321915304703472,0.003,0.05807305101567824
RENDER,LONG,2025-08-29,2025-09-28,3.3856,3.3949,3.3879699199999997,3.39252357,3.3333333333333335,0.0013440644715051295,0.003,0.0014802149050170983
LINK,LONG,2025-08-29,2025-09-28,23.133,21.175,23.149193099999998,21.1601775,3.3333333333333335,-0.0859215952542207,0.003,-0.289405317514069
PROVE,SHORT,2025-08-29,2025-09-28,0.99393,0.72195,0.9932342489999999,0.722455365,3.3333333333333335,0.2726233859460881,0.003,0.9057446198202936
NXPC,SHORT,2025-08-29,2025-09-28,0.70523,0.5567,0.704736339,0.55708969,3.3333333333333335,0.20950622357505538,0.003,0.6953540785835179
KAITO,SHORT,2025-08-29,2025-09-28,1.04,1.467,1.039272,1.4680269,3.3333333333333335,-0.4125531141029489,0.003,-1.3781770470098298
HYPER,SHORT,2025-08-29,2025-09-28,0.30389,0.26104,0.30367727699999997,0.26122272799999996,3.3333333333333335,0.13980153345487226,0.003,0.46300511151624085
UMA,SHORT,2025-08-29,2025-09-28,1.4234,1.1901,1.4224036199999999,1.1909330699999998,3.3333333333333335,0.1627319747681745,0.003,0.539439915893915
ONDO,LONG,2025-08-30,2025-09-29,0.90401,0.88759,0.9046428069999999,0.886968687,5.0,-0.01953712544137866,0.0045,-0.10218562720689331
PEOPLE,LONG,2025-08-30,2025-09-29,0.018971,0.016383,0.018984279699999995,0.0163715319,5.0,-0.13762691243955893,0.0045,-0.6926345621977946
MEME,SHORT,2025-08-30,2025-09-29,0.002852,0.002339,0.0028500036,0.0023406372999999997,5.0,0.17872479178622805,0.0045,0.8891239589311403
PROVE,SHORT,2025-08-30,2025-09-29,0.96435,0.66674,0.963674955,0.667206718,5.0,0.3076433972490237,0.0045,1.5337169862451183
VVV,SHORT,2025-08-30,2025-09-29,2.7995,1.9218,2.79754035,1.9231452599999999,5.0,0.3125585266357284,0.0045,1.5582926331786422
VINE,SHORT,2025-08-30,2025-09-29,0.068898,0.053664,0.0688497714,0.0537015648,5.0,0.22001825557259583,0.0045,1.0955912778629793
APT,LONG,2025-08-31,2025-09-30,4.3161,4.2768,4.319121269999999,4.27380624,3.75,-0.010491724396522762,0.003375,-0.04271896648696036
ATOM,LONG,2025-08-31,2025-09-30,4.5551,4.0325,4.55828857,4.02967725,3.75,-0.11596705910174537,0.003375,-0.43825147163154515
MNT,LONG,2025-08-31,2025-09-30,1.1756,1.765,1.1764229199999998,1.7637644999999997,3.75,0.4992605720398579,0.003375,1.8688521451494673
VVV,SHORT,2025-08-31,2025-09-30,2.8471,1.9677,2.84510703,1.9690773899999998,3.75,0.3079074462797978,0.003375,1.1512779235492419
HYPER,SHORT,2025-08-31,2025-09-30,0.30053,0.23607,0.30031962900000003,0.23623524899999998,3.75,0.21338725082135754,0.003375,0.7968271905800908
MAV,SHORT,2025-08-31,2025-09-30,0.072511,0.057972,0.0724602423,0.0580125804,3.75,0.1993874356669106,0.003375,0.7443278837509147
MEME,SHORT,2025-08-31,2025-09-30,0.002825,0.002362,0.0028230225,0.0023636534,3.75,0.16272243667912667,0.003375,0.606834137546725
CHILLGUY,SHORT,2025-08-31,2025-09-30,0.043628,0.036634,0.043597460399999996,0.036659643799999996,3.75,0.15913350310652502,0.003375,0.5933756366494688
SAND,LONG,2025-09-01,2025-10-01,0.2703,0.27777,0.27048921,0.277575561,6.0,0.026198276079108837,0.0054,0.15178965647465303
PEOPLE,LONG,2025-09-01,2025-10-01,0.018175,0.01741,0.0181877225,0.017397812999999998,6.0,-0.04343091885198939,0.0054,-0.26598551311193636
CFX,SHORT,2025-09-01,2025-10-01,0.17707,0.14818,0.176946051,0.148283726,6.0,0.16198341154276447,0.0054,0.9665004692565868
VVV,SHORT,2025-09-01,2025-10-01,2.6667,1.9718,2.66483331,1.97318026,6.0,0.2595483355017054,0.0054,1.5518900130102324
VINE,SHORT,2025-09-01,2025-10-01,0.064282,0.061111,0.06423700260000001,0.061153777699999995,6.0,0.04799764583038023,0.0054,0.2825858749822813
BTC,LONG,2025-09-02,2025-10-02,110607.0,120486.0,110684.4249,120401.6598,6.0,0.08779225178952885,0.0054,0.5213535107371731
ATOM,LONG,2025-09-02,2025-10-02,4.3859,4.2789,4.38897013,4.27590477,6.0,-0.02576125073788081,0.0054,-0.15996750442728486
VVV,SHORT,2025-09-02,2025-10-02,2.7735,2.0833,2.77155855,2.08475831,6.0,0.24780289775945746,0.0054,1.4814173865567446
MORPHO,SHORT,2025-09-02,2025-10-02,1.8822,1.9663,1.88088246,1.9676764099999997,6.0,-0.04614533435544913,0.0054,-0.2822720061326948
MEME,SHORT,2025-09-02,2025-10-02,0.002509,0.002543,0.0025072437,0.0025447801,6.0,-0.01497118130160225,0.0054,-0.0952270878096135
SOL,LONG,2025-09-03,2025-10-03,209.6,233.63,209.74671999999998,233.466459,4.285714285714286,0.1130875324295894,0.0038571428571428567,0.480803710412526
SAND,LONG,2025-09-03,2025-10-03,0.28218,0.2871,0.282377526,0.28689903,4.285714285714286,0.01601226579200219,0.0038571428571428567,0.06476685339429511
DOGE,LONG,2025-09-03,2025-10-03,0.21916,0.25994,0.21931341199999999,0.259758042,4.285714285714286,0.18441475891132478,0.0038571428571428567,0.7864918239056775
RENDER,LONG,2025-09-03,2025-10-03,3.4857,3.6641,3.4881399899999996,3.66153513,4.285714285714286,0.0497099143088005,0.0038571428571428567,0.2091853470377164
LAUNCHCOIN,SHORT,2025-09-03,2025-10-03,0.0601,0.118,0.060057929999999995,0.11808259999999998,4.285714285714286,-0.9661450203162179,0.0038571428571428567,-4.144478658498077
MEME,SHORT,2025-09-03,2025-10-03,0.002563,0.00255,0.0025612059000000003,0.002551785,4.285714285714286,0.003678306379038213,0.0038571428571428567,0.011907027338735197
BABY,SHORT,2025-09-03,2025-10-03,0.047187,0.054497,0.0471539691,0.05453514789999999,4.285714285714286,-0.15653356315237507,0.0038571428571428567,-0.674715270653036
