time,coin,sz,side,payment,rate
1/12/2026 - 16:00:00,BCH,0.033,Long,0.000727,-0.000035588
1/12/2026 - 16:00:00,YGG,152,Short,0.000125,0.0000125
1/12/2026 - 16:00:00,TRX,174,Long,-0.000316,0.0000061152
1/12/2026 - 16:00:00,BANANA,2.9,Short,0.000265,0.0000125
1/12/2026 - 16:00:00,ARK,35,Long,-0.00012,0.0000125
1/12/2026 - 16:00:00,TON,37.8,Long,-0.000816,0.0000125
1/12/2026 - 16:00:00,POLYX,176,Short,-0.001412,-0.0001270025
1/12/2026 - 16:00:00,GMT,1342,Short,-0.010265,-0.0003825981
1/12/2026 - 16:00:00,USTC,4395,Short,-0.002611,-0.000085566
1/12/2026 - 16:00:00,CAKE,10.1,Long,0.000055,-0.0000028259
1/12/2026 - 16:00:00,ETC,0.83,Long,0.000594,-0.0000583375
1/12/2026 - 16:00:00,MAVIA,194,Short,0.000626,0.0000524959
1/12/2026 - 16:00:00,STRK,491.7,Short,-0.000268,-0.0000067336
1/12/2026 - 16:00:00,TNSR,258.3,Short,0.000224,0.0000125
1/12/2026 - 16:00:00,MERL,203,Short,0.000653,0.0000125
1/12/2026 - 16:00:00,EIGEN,27.48,Short,0.000087,0.0000078856
1/12/2026 - 16:00:00,REZ,3636,Short,-0.000397,-0.0000190677
1/12/2026 - 16:00:00,TURBO,5084,Short,-0.000253,-0.0000267702
1/12/2026 - 16:00:00,HMSTR,134918,Short,0.000396,0.0000125
1/12/2026 - 16:00:00,XLM,133,Long,0.001281,-0.0000437768
1/12/2026 - 16:00:00,ALGO,240,Long,-0.00039,0.0000125
1/12/2026 - 16:00:00,ME,140.2,Short,0.000357,0.0000125
1/12/2026 - 16:00:00,MOVE,1395,Short,-0.002179,-0.0000463111
1/12/2026 - 16:00:00,AIXBT,1051,Short,0.000481,0.0000125
1/12/2026 - 16:00:00,IP,22.1,Short,-0.014979,-0.0002459049
1/12/2026 - 16:00:00,PAXG,0.003,Long,-0.000172,0.0000125
1/12/2026 - 16:00:00,AVNT,117,Short,-0.006495,-0.0001799003
1/12/2026 - 16:00:00,ZEC,0.18,Short,-0.000997,-0.0000138338
1/12/2026 - 17:00:00,BTC,0.00082,Long,-0.000939,0.0000125
1/12/2026 - 17:00:00,ETH,0.0066,Long,-0.000258,0.0000125
1/12/2026 - 17:00:00,ATOM,35.16,Long,0.011037,-0.0001216799
1/12/2026 - 17:00:00,SOL,0.32,Long,-0.00057,0.0000125
1/12/2026 - 17:00:00,AVAX,0.83,Long,0.000285,-0.0000248212
1/12/2026 - 17:00:00,BNB,0.072,Long,-0.000813,0.0000125
1/12/2026 - 17:00:00,XRP,16,Long,-0.000194,0.0000057957
1/12/2026 - 17:00:00,BCH,0.033,Long,0.000313,-0.0000153372
1/12/2026 - 17:00:00,YGG,152,Short,0.000126,0.0000125
1/12/2026 - 17:00:00,TRX,174,Long,-0.000649,0.0000125
1/12/2026 - 17:00:00,BANANA,2.9,Short,0.000265,0.0000125
1/12/2026 - 17:00:00,ARK,35,Long,-0.000121,0.0000125
1/12/2026 - 17:00:00,TON,37.8,Long,-0.000814,0.0000125
1/12/2026 - 17:00:00,POLYX,176,Short,-0.000214,-0.0000192161
1/12/2026 - 17:00:00,GMT,1342,Short,-0.00841,-0.0003195079
1/12/2026 - 17:00:00,USTC,4395,Short,-0.0035,-0.000113944
1/12/2026 - 17:00:00,CAKE,10.1,Long,0.00009,-0.0000046216
1/12/2026 - 17:00:00,ETC,0.83,Long,0.000406,-0.0000395922
1/12/2026 - 17:00:00,MAVIA,194,Short,0.000149,0.0000125
1/12/2026 - 17:00:00,STRK,491.7,Short,-0.000895,-0.0000223022
1/12/2026 - 17:00:00,TNSR,258.3,Short,0.000226,0.0000125
1/12/2026 - 17:00:00,MERL,203,Short,0.000654,0.0000125
1/12/2026 - 17:00:00,EIGEN,27.48,Short,0.00014,0.0000125
1/12/2026 - 17:00:00,REZ,3636,Short,-0.000141,-0.000006731
1/12/2026 - 17:00:00,TURBO,5084,Short,-0.000346,-0.0000363686
1/12/2026 - 17:00:00,HMSTR,134918,Short,0.000399,0.0000125
1/12/2026 - 17:00:00,XLM,133,Long,0.000733,-0.0000246462
1/12/2026 - 17:00:00,ALGO,240,Long,-0.000395,0.0000125
1/12/2026 - 17:00:00,ME,140.2,Short,0.000361,0.0000125
1/12/2026 - 17:00:00,MOVE,1395,Short,-0.00214,-0.0000450946
1/12/2026 - 17:00:00,AIXBT,1051,Short,0.000484,0.0000125
1/12/2026 - 17:00:00,IP,22.1,Short,-0.014068,-0.0002238298
1/12/2026 - 17:00:00,PAXG,0.003,Long,-0.000173,0.0000125
1/12/2026 - 17:00:00,AVNT,117,Short,-0.00765,-0.0002106988
1/12/2026 - 17:00:00,ZEC,0.18,Short,0.0009,0.0000125
1/12/2026 - 18:00:00,BTC,0.00082,Long,-0.000944,0.0000125
1/12/2026 - 18:00:00,ETH,0.0066,Long,-0.000258,0.0000125
1/12/2026 - 18:00:00,ATOM,35.16,Long,0.002009,-0.0000224135
1/12/2026 - 18:00:00,SOL,0.32,Long,-0.000571,0.0000125
1/12/2026 - 18:00:00,AVAX,0.83,Long,-0.000143,0.0000125
1/12/2026 - 18:00:00,BNB,0.072,Long,-0.000815,0.0000125
1/12/2026 - 18:00:00,XRP,16,Long,-0.000418,0.0000125
1/12/2026 - 18:00:00,BCH,0.033,Long,0.000123,-0.0000060375
1/12/2026 - 18:00:00,YGG,152,Short,0.000127,0.0000125
1/12/2026 - 18:00:00,TRX,174,Long,-0.00065,0.0000125
1/12/2026 - 18:00:00,BANANA,2.9,Short,0.000264,0.0000125
1/12/2026 - 18:00:00,ARK,35,Long,-0.000121,0.0000125
1/12/2026 - 18:00:00,TON,37.8,Long,-0.000822,0.0000125
1/12/2026 - 18:00:00,POLYX,176,Short,-0.000831,-0.000073801
1/12/2026 - 18:00:00,GMT,1342,Short,-0.007375,-0.0002833799
1/12/2026 - 18:00:00,USTC,4395,Short,-0.001262,-0.0000410408
1/12/2026 - 18:00:00,CAKE,10.1,Long,-0.000246,0.0000125
1/12/2026 - 18:00:00,ETC,0.83,Long,-0.000035,0.0000034854
1/12/2026 - 18:00:00,MAVIA,194,Short,0.00015,0.0000125
1/12/2026 - 18:00:00,STRK,491.7,Short,-0.001079,-0.0000267654
1/12/2026 - 18:00:00,TNSR,258.3,Short,0.000228,0.0000125
1/12/2026 - 18:00:00,MERL,203,Short,0.000655,0.0000125
1/12/2026 - 18:00:00,EIGEN,27.48,Short,0.000141,0.0000125
1/12/2026 - 18:00:00,REZ,3636,Short,-0.000392,-0.0000189061
1/12/2026 - 18:00:00,TURBO,5084,Short,-0.000269,-0.0000280753
1/12/2026 - 18:00:00,HMSTR,134918,Short,0.000401,0.0000125
1/12/2026 - 18:00:00,XLM,133,Long,-0.000371,0.0000125
1/12/2026 - 18:00:00,ALGO,240,Long,-0.000395,0.0000125
1/12/2026 - 18:00:00,ME,140.2,Short,0.000363,0.0000125
1/12/2026 - 18:00:00,MOVE,1395,Short,-0.002288,-0.000048021
1/12/2026 - 18:00:00,AIXBT,1051,Short,0.000484,0.0000125
1/12/2026 - 18:00:00,IP,22.1,Short,-0.016458,-0.000270655
1/12/2026 - 18:00:00,PAXG,0.003,Long,0.000053,-0.0000038766
1/12/2026 - 18:00:00,AVNT,117,Short,-0.008455,-0.0002332734
1/12/2026 - 18:00:00,ZEC,0.18,Short,0.000675,0.0000093459
1/12/2026 - 19:00:00,BTC,0.00082,Long,-0.000391,0.0000052117
1/12/2026 - 19:00:00,ETH,0.0066,Long,-0.000256,0.0000125
1/12/2026 - 19:00:00,ATOM,35.16,Long,0.001965,-0.0000221011
1/12/2026 - 19:00:00,SOL,0.32,Long,-0.000567,0.0000125
1/12/2026 - 19:00:00,AVAX,0.83,Long,-0.000142,0.0000125
1/12/2026 - 19:00:00,BNB,0.072,Long,-0.000814,0.0000125
1/12/2026 - 19:00:00,XRP,16,Long,-0.000245,0.0000074119
1/12/2026 - 19:00:00,BCH,0.033,Long,0.000227,-0.0000111624
1/12/2026 - 19:00:00,YGG,152,Short,0.000125,0.0000125
1/12/2026 - 19:00:00,TRX,174,Long,-0.000285,0.0000054976
1/12/2026 - 19:00:00,BANANA,2.9,Short,0.000261,0.0000125
1/12/2026 - 19:00:00,ARK,35,Long,-0.00012,0.0000125
1/12/2026 - 19:00:00,TON,37.8,Long,-0.000822,0.0000125
1/12/2026 - 19:00:00,POLYX,176,Short,-0.001278,-0.0001131432
1/12/2026 - 19:00:00,GMT,1342,Short,-0.006058,-0.0002361646
1/12/2026 - 19:00:00,USTC,4395,Short,0.00038,0.0000125
1/12/2026 - 19:00:00,CAKE,10.1,Long,-0.000246,0.0000125
1/12/2026 - 19:00:00,ETC,0.83,Long,-0.000031,0.0000030559
1/12/2026 - 19:00:00,MAVIA,194,Short,0.000149,0.0000125
1/12/2026 - 19:00:00,STRK,491.7,Short,-0.001162,-0.0000291418
1/12/2026 - 19:00:00,TNSR,258.3,Short,0.000226,0.0000125
1/12/2026 - 19:00:00,MERL,203,Short,0.000646,0.0000125
1/12/2026 - 19:00:00,EIGEN,27.48,Short,0.000138,0.0000125
1/12/2026 - 19:00:00,REZ,3636,Short,-0.000592,-0.000028526
1/12/2026 - 19:00:00,TURBO,5084,Short,0.00009,0.0000095985
1/12/2026 - 19:00:00,HMSTR,134918,Short,0.000396,0.0000125
1/12/2026 - 19:00:00,XLM,133,Long,-0.000367,0.0000125
1/12/2026 - 19:00:00,ALGO,240,Long,-0.000395,0.0000125
1/12/2026 - 19:00:00,ME,140.2,Short,0.000359,0.0000125
1/12/2026 - 19:00:00,MOVE,1395,Short,-0.003848,-0.0000810127
1/12/2026 - 19:00:00,AIXBT,1051,Short,0.000475,0.0000125
1/12/2026 - 19:00:00,IP,22.1,Short,-0.010611,-0.0001737305
1/12/2026 - 19:00:00,PAXG,0.003,Long,0.000019,-0.0000014288
1/12/2026 - 19:00:00,AVNT,117,Short,-0.006436,-0.0001791814
1/12/2026 - 19:00:00,ZEC,0.18,Short,-0.003184,-0.0000442593
1/12/2026 - 20:00:00,BTC,0.00093,Long,0.000184,-0.0000021591
1/12/2026 - 20:00:00,ETH,0.0099,Long,-0.000384,0.0000125
1/12/2026 - 20:00:00,ATOM,35.16,Long,0.000776,-0.0000087633
1/12/2026 - 20:00:00,SOL,0.4,Long,0.000238,-0.0000042283
1/12/2026 - 20:00:00,AVAX,0.83,Long,-0.000141,0.0000125
1/12/2026 - 20:00:00,BNB,0.072,Long,-0.000817,0.0000125
1/12/2026 - 20:00:00,XRP,16,Long,-0.000182,0.0000055194
1/12/2026 - 20:00:00,BCH,0.033,Long,0.000289,-0.0000141347
1/12/2026 - 20:00:00,YGG,152,Short,0.000125,0.0000125
1/12/2026 - 20:00:00,TRX,174,Long,-0.000099,0.0000019129
1/12/2026 - 20:00:00,BANANA,2.9,Short,0.000261,0.0000125
1/12/2026 - 20:00:00,ARK,35,Long,-0.000121,0.0000125
1/12/2026 - 20:00:00,TON,37.8,Long,-0.000827,0.0000125
1/12/2026 - 20:00:00,POLYX,176,Short,-0.001631,-0.0001443947
1/12/2026 - 20:00:00,GMT,1867,Short,-0.008724,-0.000244071
1/12/2026 - 20:00:00,USTC,4395,Short,0.00038,0.0000125
1/12/2026 - 20:00:00,CAKE,10.1,Long,-0.000247,0.0000125
1/12/2026 - 20:00:00,ETC,0.83,Long,-0.000089,0.000008775
1/12/2026 - 20:00:00,MAVIA,194,Short,0.00015,0.0000125
1/12/2026 - 20:00:00,STRK,491.7,Short,0.000295,0.0000073961
1/12/2026 - 20:00:00,TNSR,258.3,Short,0.000226,0.0000125
1/12/2026 - 20:00:00,MERL,203,Short,0.000643,0.0000125
1/12/2026 - 20:00:00,EIGEN,27.48,Short,0.000139,0.0000125
1/12/2026 - 20:00:00,REZ,3636,Short,0.000015,7.395e-7
1/12/2026 - 20:00:00,TURBO,5084,Short,-0.000137,-0.0000145215
1/12/2026 - 20:00:00,HMSTR,134918,Short,0.000396,0.0000125
1/12/2026 - 20:00:00,XLM,133,Long,-0.000367,0.0000125
1/12/2026 - 20:00:00,ALGO,240,Long,-0.000393,0.0000125
1/12/2026 - 20:00:00,ME,189,Short,0.000484,0.0000125
1/12/2026 - 20:00:00,MOVE,1395,Short,-0.004286,-0.0000903721
1/12/2026 - 20:00:00,AIXBT,1051,Short,0.000477,0.0000125
1/12/2026 - 20:00:00,ANIME,1363,Short,-0.007071,-0.0006995593
1/12/2026 - 20:00:00,IP,22.1,Short,-0.009714,-0.0001566209
1/12/2026 - 20:00:00,PAXG,0.003,Long,0.000201,-0.0000145022
1/12/2026 - 20:00:00,AVNT,117,Short,-0.006099,-0.0001698265
1/12/2026 - 20:00:00,ZEC,0.18,Short,-0.003368,-0.0000462293
1/12/2026 - 21:00:00,BTC,0.00093,Long,0.000157,-0.0000018426
1/12/2026 - 21:00:00,ETH,0.0099,Long,-0.000352,0.0000113971
1/12/2026 - 21:00:00,ATOM,35.16,Long,0.002097,-0.0000235879
1/12/2026 - 21:00:00,SOL,0.4,Long,0.001724,-0.00003058
1/12/2026 - 21:00:00,AVAX,0.83,Long,-0.000142,0.0000125
1/12/2026 - 21:00:00,BNB,0.072,Long,-0.000817,0.0000125
1/12/2026 - 21:00:00,XRP,16,Long,-0.000377,0.0000113918
1/12/2026 - 21:00:00,BCH,0.033,Long,0.000257,-0.0000125587
1/12/2026 - 21:00:00,YGG,152,Short,0.000125,0.0000125
1/12/2026 - 21:00:00,TRX,174,Long,-0.000272,0.0000052234
1/12/2026 - 21:00:00,BANANA,2.9,Short,0.000262,0.0000125
1/12/2026 - 21:00:00,ARK,35,Long,-0.000121,0.0000125
1/12/2026 - 21:00:00,TON,37.8,Long,-0.00083,0.0000125
1/12/2026 - 21:00:00,POLYX,176,Short,-0.000962,-0.0000850189
1/12/2026 - 21:00:00,GMT,1867,Short,-0.007848,-0.0002203553
1/12/2026 - 21:00:00,USTC,4395,Short,0.00038,0.0000125
1/12/2026 - 21:00:00,CAKE,10.1,Long,-0.000247,0.0000125
1/12/2026 - 21:00:00,ETC,0.83,Long,0.000104,-0.000010191
1/12/2026 - 21:00:00,MAVIA,194,Short,0.000159,0.0000133853
1/12/2026 - 21:00:00,STRK,491.7,Short,0.000501,0.0000125
1/12/2026 - 21:00:00,TNSR,258.3,Short,0.000226,0.0000125
1/12/2026 - 21:00:00,MERL,203,Short,0.000637,0.0000125
1/12/2026 - 21:00:00,EIGEN,27.48,Short,0.000139,0.0000125
1/12/2026 - 21:00:00,REZ,3636,Short,0.000259,0.0000125
1/12/2026 - 21:00:00,TURBO,5084,Short,-0.000188,-0.0000198759
1/12/2026 - 21:00:00,HMSTR,134918,Short,0.000396,0.0000125
1/12/2026 - 21:00:00,XLM,133,Long,-0.000368,0.0000125
1/12/2026 - 21:00:00,ALGO,240,Long,-0.000392,0.0000125
1/12/2026 - 21:00:00,ME,189,Short,0.000485,0.0000125
1/12/2026 - 21:00:00,MOVE,1395,Short,-0.006053,-0.0001273494
1/12/2026 - 21:00:00,AIXBT,1051,Short,0.000477,0.0000125
1/12/2026 - 21:00:00,ANIME,1363,Short,-0.006069,-0.000598113
1/12/2026 - 21:00:00,IP,22.1,Short,-0.00914,-0.0001397559
1/12/2026 - 21:00:00,PAXG,0.003,Long,0.000494,-0.0000356382
1/12/2026 - 21:00:00,AVNT,117,Short,-0.008294,-0.0002304748
1/12/2026 - 21:00:00,ZEC,0.18,Short,-0.001482,-0.0000200518
1/12/2026 - 22:00:00,BTC,0.00093,Long,0.000175,-0.0000020593
1/12/2026 - 22:00:00,ETH,0.0099,Long,-0.000246,0.0000080109
1/12/2026 - 22:00:00,ATOM,35.16,Long,0.002423,-0.0000272984
1/12/2026 - 22:00:00,SOL,0.4,Long,0.001941,-0.0000346086
1/12/2026 - 22:00:00,AVAX,0.83,Long,-0.000135,0.0000119759
1/12/2026 - 22:00:00,BNB,0.072,Long,-0.000814,0.0000125
1/12/2026 - 22:00:00,XRP,16,Long,-0.000232,0.0000070278
1/12/2026 - 22:00:00,BCH,0.033,Long,0.000389,-0.0000190663
1/12/2026 - 22:00:00,YGG,152,Short,0.000124,0.0000125
1/12/2026 - 22:00:00,TRX,174,Long,-0.000155,0.0000029787
1/12/2026 - 22:00:00,BANANA,2.9,Short,0.00026,0.0000125
1/12/2026 - 22:00:00,ARK,35,Long,-0.000018,0.0000018681
1/12/2026 - 22:00:00,TON,37.8,Long,-0.000822,0.0000125
1/12/2026 - 22:00:00,POLYX,176,Short,-0.000153,-0.0000136727
1/12/2026 - 22:00:00,GMT,1867,Short,-0.008747,-0.0002456228
1/12/2026 - 22:00:00,USTC,4395,Short,0.000377,0.0000125
1/12/2026 - 22:00:00,CAKE,10.1,Long,-0.000245,0.0000125
1/12/2026 - 22:00:00,ETC,0.83,Long,-0.000127,0.0000125
1/12/2026 - 22:00:00,MAVIA,194,Short,0.000148,0.0000125
1/12/2026 - 22:00:00,STRK,491.7,Short,0.000442,0.000011091
1/12/2026 - 22:00:00,TNSR,258.3,Short,0.000224,0.0000125
1/12/2026 - 22:00:00,MERL,203,Short,0.000641,0.0000125
1/12/2026 - 22:00:00,EIGEN,27.48,Short,0.000137,0.0000125
1/12/2026 - 22:00:00,REZ,3636,Short,0.000256,0.0000125
1/12/2026 - 22:00:00,TURBO,5084,Short,0.000117,0.0000125
1/12/2026 - 22:00:00,HMSTR,134918,Short,0.000392,0.0000125
1/12/2026 - 22:00:00,XLM,133,Long,-0.000366,0.0000125
1/12/2026 - 22:00:00,ALGO,240,Long,-0.000388,0.0000125
1/12/2026 - 22:00:00,ME,189,Short,0.000481,0.0000125
1/12/2026 - 22:00:00,MOVE,1395,Short,-0.002267,-0.0000481964
1/12/2026 - 22:00:00,AIXBT,1051,Short,0.000474,0.0000125
1/12/2026 - 22:00:00,ANIME,1363,Short,-0.005012,-0.0004966468
1/12/2026 - 22:00:00,IP,22.1,Short,-0.007961,-0.0001204944
1/12/2026 - 22:00:00,PAXG,0.003,Long,0.000026,-0.0000018874
1/12/2026 - 22:00:00,AVNT,117,Short,-0.00909,-0.0002549019
1/12/2026 - 22:00:00,ZEC,0.18,Short,-0.002011,-0.0000272545
1/12/2026 - 23:00:00,BTC,0.00093,Long,0.000567,-0.0000067
1/12/2026 - 23:00:00,ETH,0.0099,Long,-0.00018,0.0000058892
1/12/2026 - 23:00:00,ATOM,35.16,Long,-0.000347,0.0000039527
1/12/2026 - 23:00:00,SOL,0.4,Long,0.001606,-0.0000289341
1/12/2026 - 23:00:00,AVAX,0.83,Long,-0.00014,0.0000125
1/12/2026 - 23:00:00,BNB,0.072,Long,-0.000812,0.0000125
1/12/2026 - 23:00:00,XRP,16,Long,-0.000252,0.0000077096
1/12/2026 - 23:00:00,BCH,0.033,Long,0.000805,-0.0000393091
1/12/2026 - 23:00:00,YGG,152,Short,0.000123,0.0000125
1/12/2026 - 23:00:00,TRX,174,Long,-0.000023,4.49e-7
1/12/2026 - 23:00:00,BANANA,2.9,Short,0.00026,0.0000125
1/12/2026 - 23:00:00,ARK,35,Long,0.000066,-0.0000069524
1/12/2026 - 23:00:00,TON,37.8,Long,-0.000817,0.0000125
1/12/2026 - 23:00:00,POLYX,176,Short,-0.000102,-0.0000092061
1/12/2026 - 23:00:00,GMT,1867,Short,-0.00777,-0.000220148
1/12/2026 - 23:00:00,USTC,4395,Short,0.000375,0.0000125
1/12/2026 - 23:00:00,CAKE,10.1,Long,-0.000244,0.0000125
1/12/2026 - 23:00:00,ETC,0.83,Long,0.000103,-0.0000101751
1/12/2026 - 23:00:00,MAVIA,194,Short,0.000148,0.0000125
1/12/2026 - 23:00:00,STRK,491.7,Short,0.000496,0.0000125
1/12/2026 - 23:00:00,TNSR,258.3,Short,0.000221,0.0000125
1/12/2026 - 23:00:00,MERL,203,Short,0.000639,0.0000125
1/12/2026 - 23:00:00,EIGEN,27.48,Short,0.000136,0.0000125
1/12/2026 - 23:00:00,REZ,3636,Short,0.000252,0.0000125
1/12/2026 - 23:00:00,TURBO,5084,Short,-0.000021,-0.0000022835
1/12/2026 - 23:00:00,HMSTR,134918,Short,0.000387,0.0000125
1/12/2026 - 23:00:00,XLM,133,Long,-0.000364,0.0000125
1/12/2026 - 23:00:00,ALGO,240,Long,-0.000386,0.0000125
1/12/2026 - 23:00:00,ME,189,Short,0.000478,0.0000125
1/12/2026 - 23:00:00,MOVE,1395,Short,-0.003063,-0.0000654648
1/12/2026 - 23:00:00,AIXBT,1051,Short,0.000468,0.0000125
1/12/2026 - 23:00:00,ANIME,1363,Short,-0.005161,-0.0005128718
1/12/2026 - 23:00:00,IP,22.1,Short,-0.005054,-0.0000782492
1/12/2026 - 23:00:00,PAXG,0.003,Long,-0.000172,0.0000125
1/12/2026 - 23:00:00,AVNT,117,Short,-0.010976,-0.0003093799
1/12/2026 - 23:00:00,ZEC,0.18,Short,-0.002246,-0.0000307347
1/13/2026 - 00:00:00,BTC,0.00093,Long,0.000793,-0.0000093532
1/13/2026 - 00:00:00,ETH,0.0099,Long,-0.000218,0.000007139
1/13/2026 - 00:00:00,ATOM,35.16,Long,0.002469,-0.0000278842
1/13/2026 - 00:00:00,SOL,0.4,Long,0.000847,-0.0000152156
1/13/2026 - 00:00:00,AVAX,0.83,Long,-0.000061,0.0000054984
1/13/2026 - 00:00:00,BNB,0.072,Long,-0.000815,0.0000125
1/13/2026 - 00:00:00,XRP,16,Long,-0.000253,0.0000077256
1/13/2026 - 00:00:00,BCH,0.033,Long,0.000616,-0.0000301166
1/13/2026 - 00:00:00,YGG,152,Short,0.000123,0.0000125
1/13/2026 - 00:00:00,TRX,174,Long,0.000297,-0.0000057016
1/13/2026 - 00:00:00,BANANA,2.9,Short,0.000261,0.0000125
1/13/2026 - 00:00:00,ARK,35,Long,-0.000121,0.0000125
1/13/2026 - 00:00:00,TON,37.8,Long,-0.000588,0.0000089996
1/13/2026 - 00:00:00,POLYX,176,Short,-0.000377,-0.0000338279
1/13/2026 - 00:00:00,GMT,1867,Short,-0.011833,-0.0003340298
1/13/2026 - 00:00:00,USTC,4395,Short,0.000374,0.0000125
1/13/2026 - 00:00:00,CAKE,10.1,Long,-0.000245,0.0000125
1/13/2026 - 00:00:00,ETC,0.83,Long,0.000562,-0.0000552986
1/13/2026 - 00:00:00,MAVIA,194,Short,0.000149,0.0000125
1/13/2026 - 00:00:00,STRK,491.7,Short,0.000498,0.0000125
1/13/2026 - 00:00:00,TNSR,258.3,Short,0.000221,0.0000125
1/13/2026 - 00:00:00,MERL,203,Short,0.000638,0.0000125
1/13/2026 - 00:00:00,EIGEN,27.48,Short,0.000137,0.0000125
1/13/2026 - 00:00:00,REZ,3636,Short,-0.001184,-0.0000585468
1/13/2026 - 00:00:00,TURBO,5084,Short,-0.000336,-0.0000359908
1/13/2026 - 00:00:00,HMSTR,134918,Short,0.000392,0.0000125
1/13/2026 - 00:00:00,XLM,133,Long,-0.000285,0.000009773
1/13/2026 - 00:00:00,ALGO,240,Long,-0.000388,0.0000125
1/13/2026 - 00:00:00,ME,189,Short,0.000477,0.0000125
1/13/2026 - 00:00:00,MOVE,1395,Short,-0.005487,-0.0001172398
1/13/2026 - 00:00:00,AIXBT,1051,Short,0.00047,0.0000125
1/13/2026 - 00:00:00,ANIME,1363,Short,-0.00418,-0.0004132167
1/13/2026 - 00:00:00,IP,22.1,Short,-0.005708,-0.0000901493
1/13/2026 - 00:00:00,PAXG,0.003,Long,-0.000173,0.0000125
1/13/2026 - 00:00:00,AVNT,117,Short,-0.01259,-0.000354405
1/13/2026 - 00:00:00,ZEC,0.18,Short,-0.002732,-0.0000375291
1/13/2026 - 01:00:00,BTC,0.00093,Long,0.000612,-0.0000072182
1/13/2026 - 01:00:00,ETH,0.0099,Long,-0.000171,0.0000056031
1/13/2026 - 01:00:00,ATOM,35.16,Long,-0.001093,0.0000125
1/13/2026 - 01:00:00,SOL,0.4,Long,-0.000104,0.0000018759
1/13/2026 - 01:00:00,AVAX,0.83,Long,0.000039,-0.0000035522
1/13/2026 - 01:00:00,BNB,0.072,Long,-0.000815,0.0000125
1/13/2026 - 01:00:00,XRP,16,Long,-0.000018,5.485e-7
1/13/2026 - 01:00:00,BCH,0.033,Long,0.0007,-0.0000341681
1/13/2026 - 01:00:00,YGG,152,Short,0.000123,0.0000125
1/13/2026 - 01:00:00,TRX,174,Long,0.000528,-0.000010134
1/13/2026 - 01:00:00,BANANA,2.9,Short,0.000259,0.0000125
1/13/2026 - 01:00:00,ARK,35,Long,-0.00012,0.0000125
1/13/2026 - 01:00:00,TON,37.8,Long,-0.000817,0.0000125
1/13/2026 - 01:00:00,POLYX,176,Short,-0.000928,-0.0000828232
1/13/2026 - 01:00:00,GMT,1867,Short,-0.008979,-0.000253867
1/13/2026 - 01:00:00,USTC,4395,Short,-0.001963,-0.0000654783
1/13/2026 - 01:00:00,CAKE,10.1,Long,-0.000245,0.0000125
1/13/2026 - 01:00:00,ETC,0.83,Long,0.000456,-0.0000448607
1/13/2026 - 01:00:00,MAVIA,194,Short,0.000149,0.0000125
1/13/2026 - 01:00:00,STRK,491.7,Short,0.000497,0.0000125
1/13/2026 - 01:00:00,TNSR,258.3,Short,0.00022,0.0000125
1/13/2026 - 01:00:00,MERL,203,Short,0.000641,0.0000125
1/13/2026 - 01:00:00,EIGEN,27.48,Short,0.000137,0.0000125
1/13/2026 - 01:00:00,REZ,3636,Short,-0.000718,-0.0000355158
1/13/2026 - 01:00:00,TURBO,5084,Short,-0.000494,-0.00005289
1/13/2026 - 01:00:00,HMSTR,134918,Short,0.000394,0.0000125
1/13/2026 - 01:00:00,XLM,133,Long,-0.000364,0.0000125
1/13/2026 - 01:00:00,ALGO,240,Long,-0.000386,0.0000125
1/13/2026 - 01:00:00,ME,189,Short,0.000477,0.0000125
1/13/2026 - 01:00:00,MOVE,1395,Short,-0.007314,-0.0001561422
1/13/2026 - 01:00:00,AIXBT,1051,Short,0.000468,0.0000125
1/13/2026 - 01:00:00,ANIME,1363,Short,-0.003111,-0.000304229
1/13/2026 - 01:00:00,IP,22.1,Short,-0.00314,-0.0000489974
1/13/2026 - 01:00:00,PAXG,0.003,Long,-0.000173,0.0000125
1/13/2026 - 01:00:00,AVNT,117,Short,-0.020782,-0.0005588032
1/13/2026 - 01:00:00,ZEC,0.18,Short,-0.002634,-0.0000359658
1/13/2026 - 02:00:00,BTC,0.00093,Long,0.000051,-6.014e-7
1/13/2026 - 02:00:00,ETH,0.0099,Long,-0.000307,0.0000099782
1/13/2026 - 02:00:00,ATOM,35.16,Long,-0.000333,0.0000038014
1/13/2026 - 02:00:00,SOL,0.4,Long,0.000302,-0.0000054327
1/13/2026 - 02:00:00,AVAX,0.83,Long,0.000022,-0.0000019875
1/13/2026 - 02:00:00,BNB,0.072,Long,-0.000815,0.0000125
1/13/2026 - 02:00:00,XRP,16,Long,0.000005,-1.623e-7
1/13/2026 - 02:00:00,BCH,0.033,Long,0.000481,-0.0000234408
1/13/2026 - 02:00:00,YGG,152,Short,0.000096,0.0000097076
1/13/2026 - 02:00:00,TRX,174,Long,0.000002,-5.15e-8
1/13/2026 - 02:00:00,BANANA,2.9,Short,0.000261,0.0000125
1/13/2026 - 02:00:00,ARK,35,Long,-0.000123,0.0000125
1/13/2026 - 02:00:00,TON,37.8,Long,-0.000817,0.0000125
1/13/2026 - 02:00:00,POLYX,176,Short,-0.000732,-0.0000652534
1/13/2026 - 02:00:00,GMT,1867,Short,-0.017663,-0.0004932162
1/13/2026 - 02:00:00,USTC,4395,Short,0.000377,0.0000125
1/13/2026 - 02:00:00,CAKE,10.1,Long,-0.000245,0.0000125
1/13/2026 - 02:00:00,ETC,0.83,Long,0.000111,-0.0000109461
