token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur_no_funding,funding,pnl_eur
ZEN,SHORT,2025-06-20,2025-07-20,7.6727,9.9007,7.6650273,9.9106007,10.0,-0.29296352277832066,0.009,-2.9386352277832066,0.09010383234928596,-2.8485313954339206
ZEREBRO,SHORT,2025-06-20,2025-07-20,0.028799,0.032186,0.028770201000000002,0.032218185999999996,10.0,-0.11984570424099551,0.009,-1.207457042409955,0.1742667933939704,-1.0331902490159848
BNB,LONG,2025-06-21,2025-07-21,630.57,757.56,631.20057,756.8024399999999,10.0,0.19898884121730112,0.009,1.9808884121730113,0.07841087559843302,2.059299287771444
SOPH,LONG,2025-06-21,2025-07-21,0.035036,0.037751,0.03507103599999999,0.037713249,10.0,0.07533889218442263,0.009,0.7443889218442263,-0.4607966380850854,0.2835922837591409
BTC,LONG,2025-06-21,2025-07-21,102192.0,116812.0,102294.192,116695.188,10.0,0.14078019209536355,0.009,1.3988019209536355,0.13544146257545103,1.5342433835290865
XAI,SHORT,2025-06-21,2025-07-21,0.04705,0.06507,0.04700295,0.06513506999999999,10.0,-0.38576557428842206,0.009,-3.8666557428842205,0.02448929642160759,-3.842166446462613
OMNI,SHORT,2025-06-21,2025-07-21,1.4932,2.6328,1.4917068,2.6354328,10.0,-0.7667230584455336,0.009,-7.676230584455336,-0.09345450096077862,-7.769685085416115
FTT,SHORT,2025-06-21,2025-07-21,0.76748,1.0959,0.76671252,1.0969959,10.0,-0.4307786443868166,0.009,-4.316786443868167,0.12014845882797114,-4.196637985040195
SOPH,LONG,2025-06-22,2025-07-22,0.032032,0.038525,0.03206403199999999,0.038486475,10.0,0.20030054236472844,0.009,1.9940054236472844,-0.5487365181657442,1.4452689054815402
XLM,LONG,2025-06-22,2025-07-22,0.22202,0.46841,0.22224201999999996,0.46794159,10.0,1.1055495715886676,0.009,11.046495715886676,0.009139237072494213,11.05563495295917
SEI,LONG,2025-06-22,2025-07-22,0.19822,0.34172,0.19841821999999998,0.34137828000000003,10.0,0.7204986517871195,0.009,7.195986517871194,0.08674702497981288,7.282733542851007
OM,SHORT,2025-06-22,2025-07-22,0.1998,0.30201,0.1996002,0.30231200999999996,10.0,-0.5145877108339568,0.009,-5.154877108339568,0.08333987985823661,-5.071537228481332
XAI,SHORT,2025-06-22,2025-07-22,0.04387,0.06361,0.04382613,0.06367360999999999,10.0,-0.4528686425198847,0.009,-4.537686425198848,0.030872611077455384,-4.506813814121392
USUAL,SHORT,2025-06-22,2025-07-22,0.06158,0.0924,0.061518420000000004,0.09249239999999999,10.0,-0.5034911494801066,0.009,-5.043911494801067,-0.19306162141989336,-5.236973116220961
SOPH,LONG,2025-06-23,2025-07-23,0.037268,0.04218,0.037305267999999996,0.04213782,10.0,0.12954073939369648,0.009,1.286407393936965,-0.47139821350054384,0.815009180436421
BTC,LONG,2025-06-23,2025-07-23,103127.0,118482.0,103230.127,118363.518,10.0,0.14659858938272938,0.009,1.456985893827294,0.14240836370481266,1.5993942575321065
LTC,LONG,2025-06-23,2025-07-23,83.015,112.22,83.09801499999999,112.10778,10.0,0.3491029839882459,0.009,3.482029839882459,0.19930917678212892,3.681339016664588
OM,SHORT,2025-06-23,2025-07-23,0.2106,0.2807,0.2103894,0.28098069999999997,10.0,-0.3355268849096008,0.009,-3.364268849096008,0.08398662248991631,-3.280282226606092
USUAL,SHORT,2025-06-23,2025-07-23,0.06586,0.0852,0.06579414,0.08528519999999999,10.0,-0.29624310006939814,0.009,-2.9714310006939813,-0.16286126439087129,-3.1342922650848526
XAI,SHORT,2025-06-23,2025-07-23,0.04874,0.0592,0.04869126,0.0592592,10.0,-0.21703977264092156,0.009,-2.1793977264092157,0.03328963251597925,-2.1461080938932366
RSR,LONG,2025-06-24,2025-07-24,0.006641,0.0088,0.006647640999999999,0.0087912,10.0,0.3224540855921675,0.009,3.215540855921675,0.0989201905969351,3.3144610465186104
LINK,LONG,2025-06-24,2025-07-24,13.335,18.338,13.348334999999999,18.319662,10.0,0.3724304941402806,0.009,3.7153049414028065,0.21896695769562272,3.9342718990984293
SEI,LONG,2025-06-24,2025-07-24,0.278,0.32595,0.27827799999999997,0.32562405,10.0,0.1701393929811197,0.009,1.6923939298111972,0.08129196412404144,1.7736858939352387
AIXBT,SHORT,2025-06-24,2025-07-24,0.14102,0.15093,0.14087898000000001,0.15108093,10.0,-0.07241641016992022,0.009,-0.7331641016992022,0.08916187895199126,-0.644002222747211
WCT,SHORT,2025-06-24,2025-07-24,0.31644,0.36065,0.31612356,0.36101065,10.0,-0.14199223240431671,0.009,-1.428922324043167,0.016315929367112025,-1.412606394676055
INIT,SHORT,2025-06-24,2025-07-24,0.46041,0.41773,0.45994958999999996,0.41814772999999994,10.0,0.09088356834930547,0.009,0.8998356834930546,0.10523514149622354,1.0050708249892781
ALGO,LONG,2025-06-25,2025-07-25,0.17795,0.26206,0.17812794999999998,0.26179794,10.0,0.46971848045183273,0.009,4.688184804518327,0.08385378148600488,4.772038586004332
LINK,LONG,2025-06-25,2025-07-25,13.224,17.726,13.237224,17.708274,10.0,0.3377634162570642,0.009,3.368634162570642,0.22197111890506654,3.5906052814757086
SEI,LONG,2025-06-25,2025-07-25,0.2865,0.32012,0.28678649999999994,0.31979988000000004,10.0,0.11511483281116823,0.009,1.1421483281116824,0.08984148943862424,1.2319898175503066
USUAL,SHORT,2025-06-25,2025-07-25,0.06595,0.08355,0.06588405,0.08363354999999999,10.0,-0.26940511398434047,0.009,-2.7030511398434047,-0.1365725237288843,-2.839623663572289
ALT,SHORT,2025-06-25,2025-07-25,0.026726,0.033012,0.026699274,0.033045012,10.0,-0.23767455249906796,0.009,-2.3857455249906794,0.06259559340800804,-2.3231499315826714
OM,SHORT,2025-06-25,2025-07-25,0.21116,0.26292,0.21094884,0.26318291999999993,10.0,-0.24761491933304744,0.009,-2.485149193330474,0.09548046382701134,-2.389668729503463
ONDO,LONG,2025-06-26,2025-07-26,0.74066,1.0569,0.7414006599999999,1.0558431,10.0,0.4241194497992489,0.009,4.232194497992489,0.15352668242879638,4.385721180421285
BSV,LONG,2025-06-26,2025-07-26,30.81,29.654,30.840809999999994,29.624346,10.0,-0.039443322013915816,0.009,-0.40343322013915817,-0.15999784397627692,-0.5634310641154351
BTC,LONG,2025-06-26,2025-07-26,107473.0,118307.0,107580.47299999998,118188.693,10.0,0.09860730023003354,0.009,0.9770730023003354,0.1585437108629835,1.135616713163319
USUAL,SHORT,2025-06-26,2025-07-26,0.06051,0.0908,0.06044949,0.0908908,10.0,-0.5035825777851888,0.009,-5.044825777851888,-0.1336137042779021,-5.17843948212979
WCT,SHORT,2025-06-26,2025-07-26,0.29072,0.37478,0.29042927999999996,0.37515477999999997,10.0,-0.29172506298263046,0.009,-2.9262506298263045,0.04416090155434742,-2.882089728271957
PNUT,SHORT,2025-06-26,2025-07-26,0.19741,0.27878,0.19721259,0.27905877999999995,10.0,-0.41501503529769557,0.009,-4.1591503529769565,0.09104212895910956,-4.0681082240178466
FET,LONG,2025-06-27,2025-07-27,0.667,0.73808,0.667667,0.73734192,10.0,0.10435579413090654,0.009,1.0345579413090655,0.14487162710247772,1.1794295684115432
ETH,LONG,2025-06-27,2025-07-27,2411.4,3832.3,2413.8114,3828.4677,10.0,0.5860674533229896,0.009,5.851674533229896,0.22978507593513725,6.081459609165033
STG,LONG,2025-06-27,2025-07-27,0.15134,0.17838,0.15149133999999997,0.17820162,10.0,0.17631555704768362,0.009,1.7541555704768363,0.0622856509085602,1.8164412213853964
