time,signal_date,symbol,side,prediction,price,notional
2025-11-10 00:00:00+00:00,2025-11-10,SOL,1,0.8799508153624606,164.5,10.0
2025-11-10 00:00:00+00:00,2025-11-10,XRP,1,0.9358782894141808,2.3652,10.0
2025-11-11 00:00:00+00:00,2025-11-11,BTC,1,0.9496157680524812,106016.0,10.0
2025-11-11 00:00:00+00:00,2025-11-11,FIL,-1,0.091688345309535,2.5541,10.0
2025-11-11 00:00:00+00:00,2025-11-11,MAVIA,-1,0.1483290507243222,0.09231,10.0
2025-11-11 00:00:00+00:00,2025-11-11,TRX,1,0.8862072072969763,0.29645,10.0
2025-11-11 00:00:00+00:00,2025-11-11,XRP,1,0.9168006936831096,2.5259,10.0
2025-11-11 00:00:00+00:00,2025-11-11,ZEN,-1,0.1238627042822497,12.956,10.0
2025-11-12 00:00:00+00:00,2025-11-12,BTC,1,0.9434999914839488,103033.0,10.0
2025-11-12 00:00:00+00:00,2025-11-12,FIL,-1,0.0770565102961925,2.2292,10.0
2025-11-12 00:00:00+00:00,2025-11-12,MINA,-1,0.0672401086152975,0.13923,10.0
2025-11-12 00:00:00+00:00,2025-11-12,TRX,1,0.9166487376649458,0.29647,10.0
2025-11-12 00:00:00+00:00,2025-11-12,XRP,1,0.9188181769265296,2.3905,10.0
2025-11-12 00:00:00+00:00,2025-11-12,ZEREBRO,-1,0.1027379563850215,0.032845,10.0
2025-11-13 00:00:00+00:00,2025-11-13,BCH,1,0.9249707493639844,506.91,10.0
2025-11-13 00:00:00+00:00,2025-11-13,BTC,1,0.9127727045751018,101624.0,10.0
2025-11-13 00:00:00+00:00,2025-11-13,FET,-1,0.086354780374939,0.31161,10.0
2025-11-13 00:00:00+00:00,2025-11-13,FIL,-1,0.0719894419051691,2.1952,10.0
2025-11-13 00:00:00+00:00,2025-11-13,STRK,-1,0.1160807736046755,0.13697,10.0
2025-11-13 00:00:00+00:00,2025-11-13,XRP,1,0.9271125934963144,2.3876,10.0
2025-11-14 00:00:00+00:00,2025-11-14,BCH,1,0.9125067846089452,508.9,10.0
2025-11-14 00:00:00+00:00,2025-11-14,BTC,1,0.9012806928859728,99735.0,10.0
2025-11-14 00:00:00+00:00,2025-11-14,FET,-1,0.0911388480793103,0.29024,10.0
2025-11-14 00:00:00+00:00,2025-11-14,FIL,-1,0.0934174755736521,2.0679,10.0
2025-11-14 00:00:00+00:00,2025-11-14,TRX,1,0.9184340496267448,0.29296,10.0
2025-11-14 00:00:00+00:00,2025-11-14,ZK,-1,0.1479232078493379,0.046981,10.0
2025-11-15 00:00:00+00:00,2025-11-15,AR,-1,0.13256456431295,4.4625,10.0
2025-11-15 00:00:00+00:00,2025-11-15,BNB,1,0.8721001986005665,914.9,10.0
2025-11-15 00:00:00+00:00,2025-11-15,FET,-1,0.1197327722942723,0.27048,10.0
2025-11-15 00:00:00+00:00,2025-11-15,ICP,-1,0.1302722403337507,5.3947,10.0
2025-11-15 00:00:00+00:00,2025-11-15,POL,1,0.8606948105259535,0.15157,10.0
2025-11-15 00:00:00+00:00,2025-11-15,TRX,1,0.9343361821887431,0.2925,10.0
2025-11-16 00:00:00+00:00,2025-11-16,BNB,1,0.9308617271507852,931.78,10.0
2025-11-16 00:00:00+00:00,2025-11-16,BTC,1,0.9478393457144252,95593.0,10.0
2025-11-16 00:00:00+00:00,2025-11-16,ICP,-1,0.1708669193638402,5.2695,10.0
2025-11-16 00:00:00+00:00,2025-11-16,MAVIA,-1,0.1507442340080138,0.07709,10.0
2025-11-16 00:00:00+00:00,2025-11-16,TRX,1,0.8967201013100342,0.29474,10.0
2025-11-16 00:00:00+00:00,2025-11-16,ZK,-1,0.0966169949855604,0.051125,10.0
2025-11-17 00:00:00+00:00,2025-11-17,BTC,1,0.8887248705621265,94291.0,10.0
2025-11-17 00:00:00+00:00,2025-11-17,FET,-1,0.1484803398947971,0.2736,10.0
2025-11-17 00:00:00+00:00,2025-11-17,FIL,-1,0.166493879950151,1.9589,10.0
2025-11-17 00:00:00+00:00,2025-11-17,MINA,-1,0.1564682222953788,0.12948,10.0
2025-11-17 00:00:00+00:00,2025-11-17,TRX,1,0.8929648659254494,0.2923,10.0
2025-11-17 00:00:00+00:00,2025-11-17,XRP,1,0.9274943260018914,2.2157,10.0
2025-11-18 00:00:00+00:00,2025-11-18,BNB,1,0.9192535012165088,906.74,10.0
2025-11-18 00:00:00+00:00,2025-11-18,MAVIA,-1,0.1721492099576706,0.07097,10.0
2025-11-18 00:00:00+00:00,2025-11-18,PAXG,1,0.9320517454441084,4026.4,10.0
2025-11-18 00:00:00+00:00,2025-11-18,STRK,-1,0.1311454961788284,0.19486,10.0
2025-11-18 00:00:00+00:00,2025-11-18,TRX,1,0.9424084831980624,0.29173,10.0
2025-11-18 00:00:00+00:00,2025-11-18,ZK,-1,0.1359316800374887,0.046217,10.0
2025-11-19 00:00:00+00:00,2025-11-19,BCH,1,0.9549939978259904,523.06,10.0
2025-11-19 00:00:00+00:00,2025-11-19,ETH,1,0.8860466179979607,3124.8,10.0
2025-11-19 00:00:00+00:00,2025-11-19,FIL,-1,0.1283871501638696,1.9862,10.0
2025-11-19 00:00:00+00:00,2025-11-19,VIRTUAL,-1,0.1345717354762953,1.1374,10.0
2025-11-19 00:00:00+00:00,2025-11-19,XRP,1,0.8728833388034081,2.2184,10.0
2025-11-19 00:00:00+00:00,2025-11-19,ZEREBRO,-1,0.0873201610477819,0.027126,10.0
2025-11-20 00:00:00+00:00,2025-11-20,BTC,1,0.8666858862695161,91554.0,10.0
2025-11-20 00:00:00+00:00,2025-11-20,FIL,-1,0.1072810438897985,1.8794,10.0
2025-11-20 00:00:00+00:00,2025-11-20,MINA,-1,0.0933502155420032,0.1254,10.0
2025-11-20 00:00:00+00:00,2025-11-20,PAXG,1,0.8478052151174436,4097.0,10.0
2025-11-20 00:00:00+00:00,2025-11-20,SAND,1,0.8395222914852253,0.1748,10.0
2025-11-20 00:00:00+00:00,2025-11-20,ZEN,-1,0.1402966715095948,14.588,10.0
2025-11-21 00:00:00+00:00,2025-11-21,BTC,1,0.8614151280810184,86650.0,10.0
2025-11-21 00:00:00+00:00,2025-11-21,ICP,-1,0.1506443548986021,4.6369,10.0
2025-11-21 00:00:00+00:00,2025-11-21,MINA,-1,0.1175947798061479,0.11658,10.0
2025-11-21 00:00:00+00:00,2025-11-21,PAXG,1,0.8908754089960257,4073.3,10.0
2025-11-21 00:00:00+00:00,2025-11-21,TRX,1,0.894099032899264,0.28047,10.0
2025-11-21 00:00:00+00:00,2025-11-21,ZK,-1,0.1227757142734811,0.044903,10.0
2025-11-22 00:00:00+00:00,2025-11-22,MINA,-1,0.1644427439139568,0.11208,10.0
2025-11-22 00:00:00+00:00,2025-11-22,PAXG,1,0.8657325991683542,4063.4,10.0
2025-11-22 00:00:00+00:00,2025-11-22,STRK,-1,0.1543740606316556,0.20559,10.0
2025-11-22 00:00:00+00:00,2025-11-22,TRX,1,0.920886613756669,0.27647,10.0
2025-11-22 00:00:00+00:00,2025-11-22,XRP,1,0.8595791132130971,1.9507,10.0
2025-11-22 00:00:00+00:00,2025-11-22,ZK,-1,0.1172956457423919,0.040673,10.0
2025-11-23 00:00:00+00:00,2025-11-23,BNB,1,0.8826298390771362,833.18,10.0
2025-11-23 00:00:00+00:00,2025-11-23,BTC,1,0.8731147294584891,84711.0,10.0
2025-11-23 00:00:00+00:00,2025-11-23,ETH,1,0.8644133560647569,2769.1,10.0
2025-11-23 00:00:00+00:00,2025-11-23,ICP,-1,0.1162061056299322,4.0362,10.0
2025-11-23 00:00:00+00:00,2025-11-23,MINA,-1,0.1238363205330067,0.10603,10.0
2025-11-23 00:00:00+00:00,2025-11-23,ZK,-1,0.1238047481370286,0.038585,10.0
2025-11-24 00:00:00+00:00,2025-11-24,BTC,1,0.9297429129325312,86807.0,10.0
2025-11-24 00:00:00+00:00,2025-11-24,FET,-1,0.1736913586281381,0.27502,10.0
2025-11-24 00:00:00+00:00,2025-11-24,MAVIA,-1,0.1741529370019553,0.05952,10.0
2025-11-24 00:00:00+00:00,2025-11-24,PAXG,1,0.9297746076390044,4063.8,10.0
2025-11-24 00:00:00+00:00,2025-11-24,XRP,1,0.9312239009982336,2.0482,10.0
2025-11-24 00:00:00+00:00,2025-11-24,ZK,-1,0.132299220342363,0.037612,10.0
2025-11-25 00:00:00+00:00,2025-11-25,ETH,1,0.8994599940707994,2952.5,10.0
2025-11-25 00:00:00+00:00,2025-11-25,GRASS,-1,0.107749894139248,0.38343,10.0
2025-11-25 00:00:00+00:00,2025-11-25,MAVIA,-1,0.1294799827525337,0.0616,10.0
2025-11-25 00:00:00+00:00,2025-11-25,SOL,1,0.86593572729101,138.38,10.0
2025-11-25 00:00:00+00:00,2025-11-25,STRK,-1,0.077400077593019,0.14174,10.0
2025-11-25 00:00:00+00:00,2025-11-25,XRP,1,0.8807389650448687,2.2273,10.0
2025-11-26 00:00:00+00:00,2025-11-26,COMP,1,0.8754225059612532,30.182,10.0
2025-11-26 00:00:00+00:00,2025-11-26,DYM,-1,0.1683806891302053,0.11333,10.0
2025-11-26 00:00:00+00:00,2025-11-26,ETH,1,0.8985987094641332,2958.9,10.0
2025-11-26 00:00:00+00:00,2025-11-26,GAS,1,0.8905646908010896,2.2156,10.0
